SA1_internal_2021	AustCitizen	persons
59738	1	398
59739	0	49
59739	1	420
59740	0	37
59740	1	239
59741	0	21
59741	1	321
59742	0	11
59742	1	235
59743	0	29
59743	1	271
59744	0	51
59744	1	267
59745	0	31
59745	1	263
59746	0	13
59746	1	281
59747	0	16
59747	1	236
59748	0	52
59748	1	298
59749	0	36
59749	1	394
59750	0	16
59750	1	186
59751	0	58
59751	1	266
59752	0	41
59752	1	324
59753	0	38
59753	1	360
59754	0	46
59754	1	349
59755	0	62
59755	1	415
59756	0	0
59756	1	0
59757	0	37
59757	1	295
59758	0	70
59758	1	484
59759	0	28
59759	1	335
59760	0	48
59760	1	533
59761	0	39
59761	1	453
59762	0	24
59762	1	358
59763	0	32
59763	1	483
59764	0	30
59764	1	420
59765	0	89
59765	1	346
59766	0	72
59766	1	456
59767	0	22
59767	1	332
59768	0	38
59768	1	253
59769	0	24
59769	1	475
59770	0	102
59770	1	571
59771	0	60
59771	1	458
59772	0	46
59772	1	362
59773	0	27
59773	1	332
59774	0	22
59774	1	408
59775	0	31
59775	1	357
59776	0	38
59776	1	289
59777	0	28
59777	1	356
59778	0	21
59778	1	354
59779	0	44
59779	1	576
59780	0	22
59780	1	305
59781	0	0
59781	1	0
59782	0	55
59782	1	345
59783	0	46
59783	1	380
59784	0	26
59784	1	408
59785	0	53
59785	1	416
59786	0	38
59786	1	244
59787	0	34
59787	1	233
59788	0	65
59788	1	319
59789	0	120
59789	1	429
59790	0	20
59790	1	114
59791	0	41
59791	1	324
59792	0	29
59792	1	200
59793	0	43
59793	1	352
59794	0	16
59794	1	143
59795	0	50
59795	1	301
59796	0	33
59796	1	263
59797	0	29
59797	1	318
59798	0	29
59798	1	263
59799	0	33
59799	1	269
59800	0	50
59800	1	303
59801	0	40
59801	1	341
59802	0	50
59802	1	358
59803	0	46
59803	1	340
59804	0	44
59804	1	207
59805	0	11
59805	1	259
59806	0	23
59806	1	329
59807	0	63
59807	1	773
59808	0	34
59808	1	285
59809	0	9
59809	1	303
59810	0	19
59810	1	302
59811	0	42
59811	1	436
59812	0	69
59812	1	487
59813	0	12
59813	1	164
59814	0	25
59814	1	354
59815	0	20
59815	1	169
59816	0	10
59816	1	141
59817	0	17
59817	1	347
59818	0	45
59818	1	591
59819	0	29
59819	1	408
59820	0	72
59820	1	674
59821	0	12
59821	1	230
59822	0	7
59822	1	68
59823	0	24
59823	1	311
59824	0	47
59824	1	775
59825	0	53
59825	1	430
59826	0	24
59826	1	221
59827	0	32
59827	1	305
59828	0	28
59828	1	237
59829	0	50
59829	1	650
59830	0	41
59830	1	242
59831	0	47
59831	1	543
59832	0	40
59832	1	490
59833	0	23
59833	1	305
59834	0	7
59834	1	200
59835	0	37
59835	1	433
59836	0	50
59836	1	528
59837	0	0
59837	1	0
59838	0	39
59838	1	589
59839	0	31
59839	1	344
59840	0	38
59840	1	418
59841	0	37
59841	1	405
59842	0	30
59842	1	491
59843	0	24
59843	1	164
59844	0	30
59844	1	627
59845	0	18
59845	1	212
59846	0	25
59846	1	616
59847	0	7
59847	1	192
59848	0	19
59848	1	218
59849	0	0
59849	1	15
59850	0	28
59850	1	247
59851	0	19
59851	1	240
59852	0	17
59852	1	246
59853	0	66
59853	1	476
59854	0	56
59854	1	349
59855	0	29
59855	1	216
59856	0	43
59856	1	323
59857	0	43
59857	1	348
59858	0	40
59858	1	536
59859	0	29
59859	1	368
59860	0	56
59860	1	436
59861	0	42
59861	1	380
59862	0	27
59862	1	504
59863	0	35
59863	1	293
59864	0	54
59864	1	336
59865	0	165
59865	1	290
59866	0	18
59866	1	254
59867	0	32
59867	1	271
59868	0	33
59868	1	508
59869	0	46
59869	1	494
59870	0	25
59870	1	216
59871	0	39
59871	1	359
59872	0	46
59872	1	407
59873	0	41
59873	1	283
59874	0	29
59874	1	360
59875	0	20
59875	1	263
59876	0	104
59876	1	356
59877	0	48
59877	1	209
59878	0	42
59878	1	226
59879	0	37
59879	1	354
59880	0	23
59880	1	216
59881	0	122
59881	1	232
59882	0	38
59882	1	215
59883	0	22
59883	1	171
59884	0	30
59884	1	294
59885	0	56
59885	1	535
59886	0	37
59886	1	271
59887	0	59
59887	1	330
59888	0	81
59888	1	281
59889	0	86
59889	1	253
59890	0	31
59890	1	215
59891	0	33
59891	1	471
59892	0	2
59892	1	14
59893	0	27
59893	1	280
59894	0	55
59894	1	282
59895	0	20
59895	1	161
59896	0	48
59896	1	252
59897	0	68
59897	1	412
59898	0	66
59898	1	430
59899	0	57
59899	1	366
59900	0	13
59900	1	206
59901	0	39
59901	1	266
59902	0	16
59902	1	132
59903	0	47
59903	1	237
59904	0	27
59904	1	249
59905	0	91
59905	1	386
59906	0	24
59906	1	211
59907	0	70
59907	1	411
59908	0	44
59908	1	416
59909	0	26
59909	1	200
59910	0	49
59910	1	322
59911	0	27
59911	1	329
59912	0	20
59912	1	335
59913	0	15
59913	1	271
59914	0	40
59914	1	184
59915	0	32
59915	1	243
59916	0	19
59916	1	372
59917	0	2
59917	1	32
59918	0	25
59918	1	120
59919	0	24
59919	1	243
59920	0	22
59920	1	174
59921	0	48
59921	1	120
59922	0	114
59922	1	520
59923	0	80
59923	1	230
59924	0	0
59924	1	6
59925	0	39
59925	1	241
59926	0	39
59926	1	219
59927	0	30
59927	1	139
59928	0	41
59928	1	295
59929	0	37
59929	1	288
59930	0	50
59930	1	337
59931	0	39
59931	1	394
59932	0	22
59932	1	146
59933	0	5
59933	1	33
59934	0	0
59934	1	20
59935	0	37
59935	1	241
59936	0	0
59936	1	0
59937	0	0
59937	1	0
59938	0	0
59938	1	0
59939	0	0
59939	1	0
59940	0	0
59940	1	0
59941	0	0
59941	1	0
59942	0	13
59942	1	6
59943	0	0
59943	1	0
59944	0	392
59944	1	985
59945	0	14
59945	1	9
59946	0	0
59946	1	3
59947	0	81
59947	1	212
59948	0	100
59948	1	251
59949	0	185
59949	1	169
59950	0	161
59950	1	183
59951	0	274
59951	1	424
59952	0	226
59952	1	252
59953	0	0
59953	1	0
59954	0	170
59954	1	216
59955	0	108
59955	1	160
59956	0	157
59956	1	210
59957	0	227
59957	1	272
59958	0	194
59958	1	183
59959	0	136
59959	1	150
59960	0	284
59960	1	183
59961	0	114
59961	1	186
59962	0	100
59962	1	262
59963	0	171
59963	1	201
59964	0	173
59964	1	97
59965	0	171
59965	1	109
59966	0	170
59966	1	203
59967	0	0
59967	1	0
59968	0	142
59968	1	609
59969	0	305
59969	1	630
59970	0	25
59970	1	406
59971	0	80
59971	1	449
59972	0	201
59972	1	525
59973	0	20
59973	1	210
59974	0	33
59974	1	241
59975	0	205
59975	1	381
59976	0	250
59976	1	237
59977	0	111
59977	1	378
59978	0	194
59978	1	491
59979	0	146
59979	1	455
59980	0	80
59980	1	145
59981	0	312
59981	1	283
59982	0	101
59982	1	349
59983	0	1
59983	1	70
59984	0	1
59984	1	195
59985	0	0
59985	1	0
59986	0	49
59986	1	277
59987	0	119
59987	1	503
59988	0	111
59988	1	521
59989	0	37
59989	1	229
59990	0	185
59990	1	422
59991	0	84
59991	1	300
59992	0	134
59992	1	343
59993	0	179
59993	1	385
59994	0	46
59994	1	317
59995	0	70
59995	1	352
59996	0	297
59996	1	335
59997	0	137
59997	1	372
59998	0	67
59998	1	333
59999	0	89
59999	1	145
60000	0	115
60000	1	367
60001	0	203
60001	1	346
60002	0	69
60002	1	174
60003	0	131
60003	1	388
60004	0	151
60004	1	384
60005	0	99
60005	1	430
60006	0	79
60006	1	550
60007	0	77
60007	1	467
60008	0	60
60008	1	137
60009	0	109
60009	1	160
60010	0	0
60010	1	0
60011	0	37
60011	1	202
60012	0	3
60012	1	8
60013	0	153
60013	1	282
60014	0	103
60014	1	199
60015	0	108
60015	1	340
60016	0	171
60016	1	436
60017	0	85
60017	1	284
60018	0	82
60018	1	262
60019	0	0
60019	1	0
60020	0	80
60020	1	477
60021	0	37
60021	1	264
60022	0	71
60022	1	376
60023	0	102
60023	1	426
60024	0	78
60024	1	475
60025	0	5
60025	1	16
60026	0	20
60026	1	297
60027	0	7
60027	1	13
60028	0	26
60028	1	149
60029	0	10
60029	1	18
60030	0	196
60030	1	404
60031	0	80
60031	1	271
60032	0	56
60032	1	141
60033	0	189
60033	1	268
60034	0	175
60034	1	481
60035	0	85
60035	1	362
60036	0	147
60036	1	396
60037	0	209
60037	1	345
60038	0	59
60038	1	306
60039	0	289
60039	1	117
60040	0	0
60040	1	0
60041	0	0
60041	1	3
60042	0	195
60042	1	342
60043	0	204
60043	1	360
60044	0	74
60044	1	388
60045	0	186
60045	1	252
60046	0	0
60046	1	39
60047	0	126
60047	1	285
60048	0	169
60048	1	278
60049	0	2
60049	1	19
60050	0	81
60050	1	482
60051	0	79
60051	1	435
60052	0	25
60052	1	305
60053	0	58
60053	1	374
60054	0	132
60054	1	331
60055	0	53
60055	1	445
60056	0	90
60056	1	310
60057	0	43
60057	1	320
60058	0	95
60058	1	388
60059	0	146
60059	1	353
60060	0	86
60060	1	385
60061	0	72
60061	1	348
60062	0	64
60062	1	201
60063	0	58
60063	1	223
60064	0	43
60064	1	278
60065	0	22
60065	1	322
60066	0	123
60066	1	499
60067	0	101
60067	1	609
60068	0	112
60068	1	566
60069	0	140
60069	1	287
60070	0	70
60070	1	351
60071	0	92
60071	1	520
60072	0	98
60072	1	549
60073	0	116
60073	1	363
60074	0	31
60074	1	63
60075	0	90
60075	1	505
60076	0	84
60076	1	261
60077	0	102
60077	1	402
60078	0	74
60078	1	338
60079	0	66
60079	1	571
60080	0	110
60080	1	452
60081	0	45
60081	1	486
60082	0	76
60082	1	375
60083	0	90
60083	1	521
60084	0	95
60084	1	382
60085	0	188
60085	1	588
60086	0	58
60086	1	297
60087	0	74
60087	1	443
60088	0	54
60088	1	405
60089	0	112
60089	1	378
60090	0	68
60090	1	303
60091	0	41
60091	1	356
60092	0	0
60092	1	4
60093	0	19
60093	1	20
60094	0	109
60094	1	298
60095	0	46
60095	1	269
60096	0	83
60096	1	265
60097	0	70
60097	1	298
60098	0	39
60098	1	232
60099	0	371
60099	1	278
60100	0	196
60100	1	540
60101	0	44
60101	1	230
60102	0	76
60102	1	279
60103	0	98
60103	1	468
60104	0	70
60104	1	308
60105	0	123
60105	1	417
60106	0	55
60106	1	314
60107	0	65
60107	1	249
60108	0	107
60108	1	290
60109	0	32
60109	1	184
60110	0	63
60110	1	328
60111	0	71
60111	1	177
60112	0	153
60112	1	266
60113	0	105
60113	1	363
60114	0	109
60114	1	381
60115	0	242
60115	1	366
60116	0	40
60116	1	314
60117	0	14
60117	1	182
60118	0	221
60118	1	270
60119	0	70
60119	1	480
60120	0	0
60120	1	0
60121	0	88
60121	1	428
60122	0	18
60122	1	206
60123	0	235
60123	1	207
60124	0	130
60124	1	259
60125	0	50
60125	1	324
60126	0	112
60126	1	242
60127	0	96
60127	1	303
60128	0	85
60128	1	345
60129	0	65
60129	1	360
60130	0	74
60130	1	325
60131	0	121
60131	1	459
60132	0	118
60132	1	365
60133	0	126
60133	1	64
60134	0	0
60134	1	4
60135	0	104
60135	1	355
60136	0	89
60136	1	339
60137	0	104
60137	1	400
60138	0	254
60138	1	374
60139	0	0
60139	1	0
60140	0	116
60140	1	471
60141	0	76
60141	1	266
60142	0	75
60142	1	424
60143	0	60
60143	1	339
60144	0	87
60144	1	312
60145	0	42
60145	1	326
60146	0	81
60146	1	289
60147	0	67
60147	1	368
60148	0	70
60148	1	405
60149	0	45
60149	1	156
60150	0	45
60150	1	223
60151	0	36
60151	1	440
60152	0	-1
60152	1	66
60153	0	38
60153	1	533
60154	0	0
60154	1	0
60155	0	29
60155	1	363
60156	0	36
60156	1	285
60157	0	28
60157	1	232
60158	0	44
60158	1	293
60159	0	0
60159	1	0
60160	0	59
60160	1	115
60161	0	19
60161	1	240
60162	0	1110
60162	1	87
60163	0	23
60163	1	266
60164	0	32
60164	1	278
60165	0	41
60165	1	267
60166	0	44
60166	1	84
60167	0	60
60167	1	298
60168	0	60
60168	1	487
60169	0	41
60169	1	419
60170	0	100
60170	1	560
60171	0	76
60171	1	352
60172	0	17
60172	1	300
60173	0	54
60173	1	483
60174	0	62
60174	1	648
60175	0	44
60175	1	512
60176	0	38
60176	1	362
60177	0	27
60177	1	352
60178	0	28
60178	1	223
60179	0	29
60179	1	322
60180	0	29
60180	1	233
60181	0	50
60181	1	339
60182	0	29
60182	1	256
60183	0	39
60183	1	338
60184	0	34
60184	1	304
60185	0	29
60185	1	358
60186	0	42
60186	1	312
60187	0	8
60187	1	35
60188	0	5
60188	1	10
60189	0	43
60189	1	362
60190	0	60
60190	1	340
60191	0	32
60191	1	318
60192	0	28
60192	1	309
60193	0	39
60193	1	357
60194	0	167
60194	1	343
60195	0	53
60195	1	419
60196	0	52
60196	1	283
60197	0	3
60197	1	7
60198	0	110
60198	1	357
60199	0	179
60199	1	445
60200	0	33
60200	1	159
60201	0	79
60201	1	276
60202	0	116
60202	1	447
60203	0	54
60203	1	222
60204	0	71
60204	1	313
60205	0	82
60205	1	332
60206	0	81
60206	1	277
60207	0	47
60207	1	220
60208	0	65
60208	1	313
60209	0	153
60209	1	441
60210	0	51
60210	1	266
60211	0	98
60211	1	400
60212	0	99
60212	1	573
60213	0	65
60213	1	347
60214	0	117
60214	1	489
60215	0	94
60215	1	448
60216	0	242
60216	1	484
60217	0	82
60217	1	365
60218	0	81
60218	1	301
60219	0	77
60219	1	310
60220	0	20
60220	1	246
60221	0	58
60221	1	394
60222	0	43
60222	1	398
60223	0	37
60223	1	190
60224	0	-1
60224	1	20
60225	0	55
60225	1	313
60226	0	32
60226	1	232
60227	0	0
60227	1	3
60228	0	32
60228	1	194
60229	0	75
60229	1	279
60230	0	19
60230	1	202
60231	0	67
60231	1	287
60232	0	45
60232	1	483
60233	0	38
60233	1	330
60234	0	33
60234	1	274
60235	0	90
60235	1	275
60236	0	105
60236	1	271
60237	0	96
60237	1	235
60238	0	92
60238	1	372
60239	0	95
60239	1	362
60240	0	100
60240	1	461
60241	0	62
60241	1	366
60242	0	118
60242	1	408
60243	0	111
60243	1	312
60244	0	62
60244	1	233
60245	0	132
60245	1	561
60246	0	68
60246	1	359
60247	0	149
60247	1	403
60248	0	144
60248	1	523
60249	0	42
60249	1	279
60250	0	72
60250	1	435
60251	0	18
60251	1	31
60252	0	55
60252	1	332
60253	0	54
60253	1	353
60254	0	38
60254	1	284
60255	0	49
60255	1	405
60256	0	29
60256	1	139
60257	0	102
60257	1	92
60258	0	70
60258	1	414
60259	0	97
60259	1	568
60260	0	62
60260	1	439
60261	0	0
60261	1	3
60262	0	173
60262	1	655
60263	0	69
60263	1	391
60264	0	0
60264	1	0
60265	0	63
60265	1	415
60266	0	87
60266	1	533
60267	0	42
60267	1	148
60268	0	79
60268	1	477
60269	0	73
60269	1	308
60270	0	0
60270	1	0
60271	0	60
60271	1	121
60272	0	83
60272	1	465
60273	0	54
60273	1	425
60274	0	79
60274	1	492
60275	0	139
60275	1	560
60276	0	100
60276	1	364
60277	0	80
60277	1	306
60278	0	79
60278	1	377
60279	0	89
60279	1	462
60280	0	90
60280	1	462
60281	0	158
60281	1	383
60282	0	0
60282	1	0
60283	0	39
60283	1	250
60284	0	75
60284	1	256
60285	0	96
60285	1	327
60286	0	28
60286	1	263
60287	0	125
60287	1	306
60288	0	92
60288	1	394
60289	0	40
60289	1	271
60290	0	99
60290	1	386
60291	0	71
60291	1	418
60292	0	91
60292	1	443
60293	0	87
60293	1	508
60294	0	81
60294	1	511
60295	0	61
60295	1	386
60296	0	24
60296	1	190
60297	0	76
60297	1	288
60298	0	94
60298	1	517
60299	0	41
60299	1	307
60300	0	15
60300	1	16
60301	0	62
60301	1	363
60302	0	41
60302	1	349
60303	0	81
60303	1	514
60304	0	82
60304	1	401
60305	0	-1
60305	1	101
60306	0	61
60306	1	198
60307	0	27
60307	1	268
60308	0	84
60308	1	415
60309	0	106
60309	1	180
60310	0	59
60310	1	300
60311	0	59
60311	1	189
60312	0	3
60312	1	119
60313	0	0
60313	1	122
60314	0	60
60314	1	296
60315	0	117
60315	1	239
60316	0	63
60316	1	449
60317	0	68
60317	1	184
60318	0	120
60318	1	313
60319	0	111
60319	1	331
60320	0	-1
60320	1	12
60321	0	39
60321	1	396
60322	0	41
60322	1	458
60323	0	103
60323	1	418
60324	0	94
60324	1	351
60325	0	66
60325	1	462
60326	0	62
60326	1	139
60327	0	1
60327	1	261
60328	0	57
60328	1	122
60329	0	0
60329	1	0
60330	0	-1
60330	1	117
60331	0	102
60331	1	406
60332	0	122
60332	1	294
60333	0	110
60333	1	438
60334	0	119
60334	1	461
60335	0	86
60335	1	374
60336	0	165
60336	1	445
60337	0	166
60337	1	514
60338	0	207
60338	1	457
60339	0	0
60339	1	0
60340	0	94
60340	1	362
60341	0	53
60341	1	277
60342	0	107
60342	1	367
60343	0	52
60343	1	271
60344	0	148
60344	1	352
60345	0	44
60345	1	206
60346	0	73
60346	1	332
60347	0	0
60347	1	0
60348	0	0
60348	1	0
60349	0	25
60349	1	300
60350	0	60
60350	1	234
60351	0	39
60351	1	212
60352	0	3
60352	1	44
60353	0	115
60353	1	449
60354	0	64
60354	1	337
60355	0	105
60355	1	234
60356	0	50
60356	1	275
60357	0	133
60357	1	166
60358	0	123
60358	1	381
60359	0	125
60359	1	367
60360	0	197
60360	1	203
60361	0	142
60361	1	280
60362	0	147
60362	1	271
60363	0	153
60363	1	388
60364	0	73
60364	1	72
60365	0	0
60365	1	0
60366	0	0
60366	1	33
60367	0	234
60367	1	213
60368	0	14
60368	1	50
60369	0	13
60369	1	283
60370	0	9
60370	1	115
60371	0	1
60371	1	190
60372	0	26
60372	1	46
60373	0	0
60373	1	0
60374	0	63
60374	1	135
60375	0	46
60375	1	147
60376	0	194
60376	1	203
60377	0	65
60377	1	137
60378	0	17
60378	1	212
60379	0	57
60379	1	367
60380	0	0
60380	1	0
60381	0	54
60381	1	182
60382	0	58
60382	1	298
60383	0	151
60383	1	437
60384	0	49
60384	1	222
60385	0	0
60385	1	71
60386	0	9
60386	1	46
60387	0	58
60387	1	309
60388	0	71
60388	1	266
60389	0	36
60389	1	194
60390	0	599
60390	1	4
60391	0	5
60391	1	224
60392	0	4
60392	1	599
60393	0	0
60393	1	0
60394	0	2
60394	1	194
60395	0	20
60395	1	184
60396	0	8
60396	1	156
60397	0	30
60397	1	409
60398	0	-2
60398	1	47
60399	0	0
60399	1	25
60400	0	7
60400	1	30
60401	0	44
60401	1	400
60402	0	0
60402	1	40
60403	0	69
60403	1	225
60404	0	38
60404	1	326
60405	0	77
60405	1	98
60406	0	8
60406	1	243
60407	0	30
60407	1	390
60408	0	0
60408	1	11
60409	0	23
60409	1	415
60410	0	2
60410	1	80
60411	0	4
60411	1	83
60412	0	8
60412	1	232
60413	0	0
60413	1	45
60414	0	1
60414	1	64
60415	0	0
60415	1	0
60416	0	26
60416	1	209
60417	0	18
60417	1	533
60418	0	2
60418	1	234
60419	0	49
60419	1	691
60420	0	0
60420	1	0
60421	0	8
60421	1	214
60422	0	2
60422	1	147
60423	0	5
60423	1	184
60424	0	11
60424	1	77
60425	0	0
60425	1	144
60426	0	9
60426	1	57
60427	0	0
60427	1	59
60428	0	50
60428	1	147
60429	0	25
60429	1	200
60430	0	57
60430	1	236
60431	0	24
60431	1	218
60432	0	17
60432	1	377
60433	0	4
60433	1	143
60434	0	5
60434	1	138
60435	0	10
60435	1	340
60436	0	8
60436	1	59
60437	0	0
60437	1	62
60438	0	10
60438	1	277
60439	0	82
60439	1	168
60440	0	118
60440	1	342
60441	0	105
60441	1	365
60442	0	7
60442	1	310
60443	0	0
60443	1	75
60444	0	0
60444	1	135
60445	0	63
60445	1	67
60446	0	36
60446	1	236
60447	0	0
60447	1	0
60448	0	0
60448	1	0
60449	0	64
60449	1	192
60450	0	44
60450	1	388
60451	0	58
60451	1	225
60452	0	0
60452	1	21
60453	0	0
60453	1	149
60454	0	58
60454	1	364
60455	0	69
60455	1	174
60456	0	55
60456	1	226
60457	0	29
60457	1	105
60458	0	45
60458	1	145
60459	0	139
60459	1	544
60460	0	102
60460	1	269
60461	0	183
60461	1	426
60462	0	42
60462	1	110
60463	0	158
60463	1	400
60464	0	42
60464	1	39
60465	0	27
60465	1	100
60466	0	34
60466	1	181
60467	0	19
60467	1	331
60468	0	0
60468	1	179
60469	0	69
60469	1	249
60470	0	20
60470	1	344
60471	0	10
60471	1	180
60472	0	8
60472	1	112
60473	0	36
60473	1	136
60474	0	95
60474	1	94
60475	0	147
60475	1	1777
60476	0	0
60476	1	188
60477	0	0
60477	1	63
60478	0	28
60478	1	108
60479	0	129
60479	1	1292
60480	0	12
60480	1	305
60481	0	9
60481	1	405
60482	0	77
60482	1	1076
60483	0	8
60483	1	257
60484	0	93
60484	1	2425
60485	0	4
60485	1	376
60486	0	8
60486	1	61
60487	0	-3
60487	1	93
60488	0	10
60488	1	291
60489	0	23
60489	1	409
60490	0	3
60490	1	103
60491	0	97
60491	1	214
60492	0	25
60492	1	394
60493	0	-1
60493	1	66
60494	0	8
60494	1	875
60495	0	57
60495	1	274
60496	0	35
60496	1	75
60497	0	5
60497	1	0
60498	0	119
60498	1	189
60499	0	0
60499	1	63
60500	0	24
60500	1	681
60501	0	3
60501	1	204
60502	0	39
60502	1	1058
60503	0	0
60503	1	18
60504	0	57
60504	1	2142
60505	0	40
60505	1	617
60506	0	28
60506	1	401
60507	0	18
60507	1	223
60508	0	0
60508	1	49
60509	0	8
60509	1	87
60510	0	3
60510	1	80
60511	0	0
60511	1	59
60512	0	12
60512	1	32
60513	0	15
60513	1	31
60514	0	47
60514	1	767
60515	0	2
60515	1	174
60516	0	4
60516	1	0
60517	0	97
60517	1	342
60518	0	107
60518	1	298
60519	0	254
60519	1	156
60520	0	44
60520	1	107
60521	0	66
60521	1	150
60522	0	76
60522	1	247
60523	0	43
60523	1	223
60524	0	74
60524	1	224
60525	0	72
60525	1	151
60526	0	58
60526	1	179
60527	0	78
60527	1	213
60528	0	17
60528	1	320
60529	0	7
60529	1	535
60530	0	52
60530	1	141
60531	0	5
60531	1	98
60532	0	8
60532	1	255
60533	0	123
60533	1	142
60534	0	2
60534	1	160
60535	0	-4
60535	1	97
60536	0	4
60536	1	86
60537	0	63
60537	1	174
60538	0	39
60538	1	228
60539	0	156
60539	1	236
60540	0	13
60540	1	8
60541	0	10
60541	1	671
60542	0	222
60542	1	42
60543	0	30
60543	1	620
60544	0	0
60544	1	118
60545	0	39
60545	1	1049
60546	0	0
60546	1	0
60547	0	6
60547	1	30
60548	0	17
60548	1	163
60549	0	10
60549	1	109
60550	0	23
60550	1	179
60551	0	14
60551	1	162
60552	0	58
60552	1	274
60553	0	149
60553	1	399
60554	0	133
60554	1	216
60555	0	168
60555	1	370
60556	0	90
60556	1	298
60557	0	87
60557	1	240
60558	0	82
60558	1	462
60559	0	112
60559	1	440
60560	0	36
60560	1	158
60561	0	3
60561	1	12
60562	0	37
60562	1	288
60563	0	99
60563	1	320
60564	0	0
60564	1	145
60565	0	5
60565	1	235
60566	0	106
60566	1	300
60567	0	10
60567	1	196
60568	0	90
60568	1	760
60569	0	125
60569	1	374
60570	0	104
60570	1	314
60571	0	25
60571	1	73
60572	0	217
60572	1	287
60573	0	65
60573	1	268
60574	0	107
60574	1	291
60575	0	66
60575	1	169
60576	0	58
60576	1	249
60577	0	91
60577	1	388
60578	0	27
60578	1	67
60579	0	56
60579	1	222
60580	0	2
60580	1	73
60581	0	21
60581	1	100
60582	0	1
60582	1	195
60583	0	40
60583	1	343
60584	0	22
60584	1	631
60585	0	59
60585	1	169
60586	0	19
60586	1	264
60587	0	7
60587	1	74
60588	0	12
60588	1	71
60589	0	32
60589	1	106
60590	0	0
60590	1	0
60591	0	6
60591	1	8
60592	0	26
60592	1	52
60593	0	1244
60593	1	2256
60594	0	23
60594	1	242
60595	0	28
60595	1	355
60596	0	102
60596	1	316
60597	0	41
60597	1	425
60598	0	45
60598	1	542
60599	0	49
60599	1	432
60600	0	126
60600	1	299
60601	0	110
60601	1	254
60602	0	279
60602	1	448
60603	0	0
60603	1	0
60604	0	89
60604	1	307
60605	0	122
60605	1	156
60606	0	76
60606	1	290
60607	0	189
60607	1	389
60608	0	86
60608	1	453
60609	0	4
60609	1	15
60610	0	253
60610	1	295
60611	0	928
60611	1	540
60612	0	158
60612	1	220
60613	0	215
60613	1	332
60614	0	113
60614	1	270
60615	0	88
60615	1	150
60616	0	8
60616	1	0
60617	0	228
60617	1	358
60618	0	4
60618	1	10
60619	0	105
60619	1	131
60620	0	150
60620	1	258
60621	0	122
60621	1	279
60622	0	184
60622	1	674
60623	0	66
60623	1	329
60624	0	81
60624	1	169
60625	0	307
60625	1	705
60626	0	62
60626	1	229
60627	0	63
60627	1	183
60628	0	45
60628	1	243
60629	0	169
60629	1	452
60630	0	44
60630	1	65
60631	0	82
60631	1	313
60632	0	19
60632	1	283
60633	0	189
60633	1	289
60634	0	27
60634	1	264
60635	0	49
60635	1	247
60636	0	63
60636	1	369
60637	0	173
60637	1	294
60638	0	107
60638	1	275
60639	0	7
60639	1	219
60640	0	33
60640	1	385
60641	0	36
60641	1	422
60642	0	51
60642	1	325
60643	0	34
60643	1	414
60644	0	89
60644	1	518
60645	0	20
60645	1	155
60646	0	67
60646	1	274
60647	0	48
60647	1	253
60648	0	31
60648	1	411
60649	0	23
60649	1	290
60650	0	32
60650	1	299
60651	0	29
60651	1	350
60652	0	13
60652	1	181
60653	0	30
60653	1	295
60654	0	16
60654	1	197
60655	0	85
60655	1	376
60656	0	21
60656	1	163
60657	0	12
60657	1	295
60658	0	49
60658	1	385
60659	0	5
60659	1	353
60660	0	14
60660	1	402
60661	0	44
60661	1	432
60662	0	25
60662	1	339
60663	0	25
60663	1	356
60664	0	38
60664	1	380
60665	0	46
60665	1	487
60666	0	12
60666	1	234
60667	0	20
60667	1	337
60668	0	12
60668	1	204
60669	0	35
60669	1	487
60670	0	36
60670	1	366
60671	0	17
60671	1	330
60672	0	25
60672	1	169
60673	0	43
60673	1	377
60674	0	0
60674	1	0
60675	0	25
60675	1	270
60676	0	19
60676	1	370
60677	0	45
60677	1	451
60678	0	17
60678	1	235
60679	0	26
60679	1	480
60680	0	15
60680	1	195
60681	0	32
60681	1	422
60682	0	52
60682	1	349
60683	0	29
60683	1	455
60684	0	48
60684	1	303
60685	0	28
60685	1	315
60686	0	35
60686	1	360
60687	0	66
60687	1	541
60688	0	26
60688	1	388
60689	0	25
60689	1	294
60690	0	13
60690	1	265
60691	0	38
60691	1	335
60692	0	53
60692	1	464
60693	0	64
60693	1	345
60694	0	61
60694	1	236
60695	0	41
60695	1	431
60696	0	18
60696	1	314
60697	0	105
60697	1	461
60698	0	109
60698	1	255
60699	0	43
60699	1	430
60700	0	36
60700	1	325
60701	0	11
60701	1	198
60702	0	66
60702	1	350
60703	0	18
60703	1	363
60704	0	31
60704	1	254
60705	0	38
60705	1	401
60706	0	22
60706	1	351
