SA1_internal_2021	medianTotalPersonalIncome
2510	17784
2511	44564
2512	20176
2513	18928
2514	57668
2515	59592
2516	42484
2517	47528
2518	42536
2519	39884
2520	50492
2521	46800
2522	54236
2523	51584
2524	60216
2525	26624
2526	
2527	
2528	46904
2529	39780
2530	39312
2531	24544
2532	39624
2533	48048
2534	51480
2535	39416
2536	48256
2537	48412
2538	23920
2539	29588
2540	40040
2541	32448
2542	25168
2543	38948
2544	43264
2545	43628
2546	52728
2547	48568
2548	32084
2549	39624
2550	38324
2551	44200
2552	32552
2553	27040
2554	35256
2555	36608
2556	32760
2557	
2558	23400
2559	29016
2560	46020
2561	25428
2562	43732
2563	16692
2564	76440
2565	36296
2566	46800
2567	48724
2568	33436
2569	27248
2570	25532
2571	22100
2572	25376
2573	27404
2574	22308
2575	26364
2576	25688
2577	
2578	
2579	36764
2580	14248
2581	30524
2582	16484
2583	44876
2584	29224
2585	42900
2586	34788
2587	27300
2588	28392
2589	33124
2590	38948
2591	30836
2592	38948
2593	83200
2594	34788
2595	32656
2596	44980
2597	36140
2598	44304
2599	39780
2600	39936
2601	35308
2602	34632
2603	36452
2604	31044
2605	35204
2606	35880
2607	44564
2608	31772
2609	26208
2610	27196
2611	33956
2612	29484
2613	49556
2614	31512
2615	30420
2616	33228
2617	25792
2618	27560
2619	34944
2620	31148
2621	30732
2622	36608
2623	29224
2624	29224
2625	32864
2626	34788
2627	28600
2628	34996
2629	31720
2630	36816
2631	36192
2632	26468
2633	32968
2634	34060
2635	43836
2636	21944
2637	25844
2638	40768
2639	38428
2640	47268
2641	36244
2642	26260
2643	32708
2644	30524
2645	18044
2646	23400
2647	45500
2648	24648
2649	28236
2650	35724
2651	28860
2652	24960
2653	27820
2654	27300
2655	25844
2656	22568
2657	23868
2658	31252
2659	24960
2660	30576
2661	24804
2662	30524
2663	34216
2664	33436
2665	23556
2666	34164
2667	35516
2668	29900
2669	29380
2670	27924
2671	43264
2672	42536
2673	22620
2674	43212
2675	30992
2676	28496
2677	51480
2678	43056
2679	46176
2680	52156
2681	47424
2682	47476
2683	47840
2684	34060
2685	31668
2686	29172
2687	40456
2688	34528
2689	36868
2690	24232
2691	48880
2692	54912
2693	41964
2694	38220
2695	57512
2696	45656
2697	41028
2698	44512
2699	44928
2700	36452
2701	58500
2702	63232
2703	37700
2704	56732
2705	24336
2706	38792
2707	44668
2708	47112
2709	44824
2710	50284
2711	50128
2712	40924
2713	47580
2714	40820
2715	46592
2716	46800
2717	51480
2718	43524
2719	48724
2720	42172
2721	35360
2722	45240
2723	44824
2724	46280
2725	29380
2726	42796
2727	43940
2728	47788
2729	44876
2730	43004
2731	45656
2732	41236
2733	48048
2734	41808
2735	50960
2736	48984
2737	46072
2738	31824
2739	45604
2740	66508
2741	55068
2742	38896
2743	56576
2744	60424
2745	57772
2746	62504
2747	59332
2748	55224
2749	34632
2750	46540
2751	35932
2752	30888
2753	43316
2754	42120
2755	30108
2756	34268
2757	48308
2758	37544
2759	47164
2760	53248
2761	45500
2762	32916
2763	41756
2764	77948
2765	49868
2766	
2767	67756
2768	69836
2769	44668
2770	54704
2771	32812
2772	34892
2773	62192
2774	42640
2775	29900
2776	48516
2777	50024
2778	56576
2779	53248
2780	48568
2781	52364
2782	54808
2783	38324
2784	43680
2785	41236
2786	47476
2787	32760
2788	47008
2789	36972
2790	43264
2791	43160
2792	28340
2793	34424
2794	32188
2795	39780
2796	44720
2797	38168
2798	33124
2799	36608
2800	24492
2801	30680
2802	30472
2803	34424
2804	34528
2805	51948
2806	34580
2807	34372
2808	31304
2809	45916
2810	29224
2811	32500
2812	33436
2813	36608
2814	31668
2815	32500
2816	35568
2817	32760
2818	35152
2819	36400
2820	53924
2821	52208
2822	35724
2823	50700
2824	53456
2825	32760
2826	35360
2827	26624
2828	24388
2829	24648
2830	23244
2831	24232
2832	24856
2833	30836
2834	33332
2835	27872
2836	28600
2837	40144
2838	28392
2839	32292
2840	40300
2841	44200
2842	44564
2843	37804
2844	45812
2845	33644
2846	35620
2847	25064
2848	26884
2849	29016
2850	33072
2851	44668
2852	34268
2853	51064
2854	46956
2855	48776
2856	44096
2857	47112
2858	42172
2859	36088
2860	44720
2861	38480
2862	41860
2863	43784
2864	47996
2865	39936
2866	44564
2867	53560
2868	42224
2869	41964
2870	40612
2871	51740
2872	49244
2873	63232
2874	50336
2875	57304
2876	60632
2877	44668
2878	60164
2879	54184
2880	29172
2881	27664
2882	31252
2883	34580
2884	32344
2885	38740
2886	31772
2887	25480
2888	26468
2889	30420
2890	37700
2891	34684
2892	31564
2893	24076
2894	33904
2895	27196
2896	28652
2897	35204
2898	32448
2899	30628
2900	25428
2901	39624
2902	29900
2903	52676
2904	33592
2905	30472
2906	33280
2907	32084
2908	31408
2909	34684
2910	33436
2911	36140
2912	27664
2913	33228
2914	31200
2915	32604
2916	28444
2917	34892
2918	33644
2919	32344
2920	22984
2921	33956
2922	32344
2923	37544
2924	34008
2925	40976
2926	28132
2927	41080
2928	34580
2929	
2930	23400
2931	37180
2932	43732
2933	30888
2934	35880
2935	36452
2936	33904
2937	29016
2938	36816
2939	39208
2940	44720
2941	28808
2942	33904
2943	35204
2944	40508
2945	48620
2946	39052
2947	37804
2948	47736
2949	40716
2950	37700
2951	32032
2952	38792
2953	35932
2954	33124
2955	77948
2956	57408
2957	43316
2958	33384
2959	47840
2960	36712
2961	38844
2962	40768
2963	36972
2964	35204
2965	29276
2966	32136
2967	29484
2968	27768
2969	33020
2970	28184
2971	45188
2972	36712
2973	43732
2974	42952
2975	36400
2976	30732
2977	37440
2978	33072
2979	38324
2980	41756
2981	46332
2982	28548
2983	40040
2984	49348
2985	40196
2986	39936
2987	41132
2988	36816
2989	36712
2990	36504
2991	36400
2992	21736
2993	28912
2994	41080
2995	39936
2996	28860
2997	30264
2998	33956
2999	32708
3000	28548
3001	49504
3002	32604
3003	32864
3004	32292
3005	25116
3006	40612
3007	38220
3008	34580
3009	31044
3010	33072
3011	30732
3012	27768
3013	33540
3014	32604
3015	32864
3016	36920
3017	34164
3018	37700
3019	35932
3020	28808
3021	34112
3022	36296
3023	30784
3024	
3025	40664
3026	130000
3027	34996
3028	41132
3029	27924
3030	28912
3031	29432
3032	
3033	36400
3034	45344
3035	50596
3036	54912
3037	30992
3038	56680
3039	43628
3040	60944
3041	45396
3042	52312
3043	90948
3044	44512
3045	
3046	42016
3047	45344
3048	43264
3049	48828
3050	39624
3051	34372
3052	30160
3053	27092
3054	35880
3055	47320
3056	45916
3057	33228
3058	47372
3059	39780
3060	40508
3061	58084
3062	38220
3063	36140
3064	40768
3065	49816
3066	28028
3067	42328
3068	50856
3069	41340
3070	49972
3071	46956
3072	49244
3073	36660
3074	29432
3075	52936
3076	42380
3077	39416
3078	40144
3079	43940
3080	59748
3081	45708
3082	25896
3083	29432
3084	43108
3085	49920
3086	70044
3087	42900
3088	48048
3089	58708
3090	45500
3091	47424
3092	62504
3093	35724
3094	39520
3095	37700
3096	30056
3097	39520
3098	40352
3099	43732
3100	35724
3101	48880
3102	37700
3103	42484
3104	45968
3105	42276
3106	43316
3107	36348
3108	27924
3109	30212
3110	44200
3111	35152
3112	31824
3113	32760
3114	28548
3115	37700
3116	55744
3117	52104
3118	51792
3119	35724
3120	44356
3121	56524
3122	51636
3123	41340
3124	57460
3125	62972
3126	55640
3127	27404
3128	45916
3129	50180
3130	44044
3131	48568
3132	47112
3133	55016
3134	41132
3135	45396
3136	51168
3137	50492
3138	39988
3139	45240
3140	53768
3141	45760
3142	37700
3143	45708
3144	63960
3145	23556
3146	52572
3147	25428
3148	33280
3149	34008
3150	57148
3151	41912
3152	36712
3153	44772
3154	37700
3155	40716
3156	41392
3157	33488
3158	32916
3159	41756
3160	32344
3161	44824
3162	49504
3163	43888
3164	45552
3165	61880
3166	46800
3167	45552
3168	48932
3169	41288
3170	25844
3171	40768
3172	47788
3173	42588
3174	45032
3175	36816
3176	37544
3177	40924
3178	56524
3179	45292
3180	36400
3181	47372
3182	29016
3183	32708
3184	29900
3185	37804
3186	35828
3187	35412
3188	50128
3189	42536
3190	44460
3191	54236
3192	43888
3193	39312
3194	42536
3195	57980
3196	47268
3197	35724
3198	30680
3199	53144
3200	47476
3201	21112
3202	31772
3203	34008
3204	40768
3205	39312
3206	50284
3207	49348
3208	35932
3209	42224
3210	39624
3211	50024
3212	40560
3213	41912
3214	31148
3215	56940
3216	44564
3217	42640
3218	36920
3219	49348
3220	50544
3221	43888
3222	24700
3223	45968
3224	45812
3225	47788
3226	38636
3227	46384
3228	55120
3229	40248
3230	32864
3231	34840
3232	44096
3233	38740
3234	36920
3235	39104
3236	24024
3237	36452
3238	30628
3239	36920
3240	30472
3241	39416
3242	38272
3243	58500
3244	32864
3245	43784
3246	30992
3247	47060
3248	32812
3249	57044
3250	33904
3251	42692
3252	39624
3253	27872
3254	38376
3255	48152
3256	37700
3257	39624
3258	37700
3259	31876
3260	34944
3261	25740
3262	46800
3263	39312
3264	41912
3265	48412
3266	45292
3267	38376
3268	41288
3269	27664
3270	37700
3271	47632
3272	
3273	44200
3274	27248
3275	36504
3276	41444
3277	34268
3278	46384
3279	54028
3280	61568
3281	46488
3282	56680
3283	
3284	28496
3285	66196
3286	38896
3287	43264
3288	53248
3289	39936
3290	61620
3291	45136
3292	63440
3293	59956
3294	49816
3295	40872
3296	45656
3297	43108
3298	67912
3299	48152
3300	48256
3301	40612
3302	51012
3303	48308
3304	67964
3305	57824
3306	48880
3307	59696
3308	44980
3309	34788
3310	60736
3311	
3312	58084
3313	64012
3314	37180
3315	39208
3316	40300
3317	37960
3318	42536
3319	33904
3320	26364
3321	
3322	23296
3323	26832
3324	37700
3325	39728
3326	34112
3327	39572
3328	35568
3329	37700
3330	
3331	43316
3332	
3333	24440
3334	29276
3335	27300
3336	28132
3337	25896
3338	27404
3339	23400
3340	26312
3341	29744
3342	29640
3343	32812
3344	28600
3345	25220
3346	29640
3347	30420
3348	27040
3349	31356
3350	29172
3351	44200
3352	33280
3353	34892
3354	39728
3355	36972
3356	46800
3357	28028
3358	29328
3359	31616
3360	28964
3361	33540
3362	33384
3363	
3364	
3365	29328
3366	40248
3367	35620
3368	39624
3369	49348
3370	38220
3371	29328
3372	32760
3373	38584
3374	31616
3375	25896
3376	31720
3377	32344
3378	41912
3379	39156
3380	39208
3381	36244
3382	33592
3383	36972
3384	34788
3385	25324
3386	43056
3387	35412
3388	35932
3389	36608
3390	34788
3391	32708
3392	36920
3393	37856
3394	33488
3395	35152
3396	36244
3397	26468
3398	35932
3399	32448
3400	31408
3401	28340
3402	32552
3403	30628
3404	42328
3405	32448
3406	36660
3407	31616
3408	34684
3409	31304
3410	36244
3411	29172
3412	71448
3413	30368
3414	37908
3415	34892
3416	25896
3417	25324
3418	32656
3419	32188
3420	25272
3421	28496
3422	36972
3423	27612
3424	25324
3425	38324
3426	45292
3427	38376
3428	37856
3429	37544
3430	33540
3431	29900
3432	23712
3433	28548
3434	36556
3435	31720
3436	43888
3437	41028
3438	31252
3439	39624
3440	41860
3441	31720
3442	44876
3443	34684
3444	39728
3445	49036
3446	44356
3447	53560
3448	44356
3449	39988
3450	40196
3451	44824
3452	48568
3453	46488
3454	46280
3455	42328
3456	45604
3457	43888
3458	50544
3459	26312
3460	27768
3461	27092
3462	26000
3463	25012
3464	29172
3465	27924
3466	29588
3467	34580
3468	28808
3469	32136
3470	32344
3471	
3472	
3473	29588
3474	29692
3475	19916
3476	28392
3477	34320
3478	29900
3479	25636
3480	31044
3481	41756
3482	
3483	32188
3484	31148
3485	
3486	63232
3487	33540
3488	38428
3489	47528
3490	29120
3491	26884
3492	35308
3493	27196
3494	40924
3495	38272
3496	33540
3497	44720
3498	46072
3499	44616
3500	49140
3501	33384
3502	46800
3503	48516
3504	37544
3505	46124
3506	45812
3507	39936
3508	39208
3509	
3510	33956
3511	51168
3512	35724
3513	40716
3514	61776
3515	51064
3516	25740
3517	54132
3518	29900
3519	26780
3520	55224
3521	30108
3522	38844
3523	50544
3524	34372
3525	33956
3526	38792
3527	46800
3528	45292
3529	45760
3530	34840
3531	41808
3532	41808
3533	42328
3534	24648
3535	53404
3536	45292
3537	34476
3538	26676
3539	28236
3540	34268
3541	42640
3542	37128
3543	40144
3544	57096
3545	32656
3546	39052
3547	48152
3548	24024
3549	43316
3550	42484
3551	18200
3552	29432
3553	50336
3554	50440
3555	81796
3556	30264
3557	54340
3558	
3559	32604
3560	41340
3561	34788
3562	42952
3563	36296
3564	56212
3565	32760
3566	39676
3567	52260
3568	49348
3569	35724
3570	36452
3571	30940
3572	38480
3573	45188
3574	54808
3575	48152
3576	42380
3577	46540
3578	56576
3579	41444
3580	37128
3581	38480
3582	29588
3583	37388
3584	39832
3585	36088
3586	50648
3587	53716
3588	46540
3589	42380
3590	41808
3591	44304
3592	39624
3593	32344
3594	45500
3595	28600
3596	25480
3597	25792
3598	36868
3599	46176
3600	27716
3601	54808
3602	27716
3603	25376
3604	29900
3605	32084
3606	35308
3607	26988
3608	38532
3609	33332
3610	30836
3611	29900
3612	40976
3613	39936
3614	36868
3615	40248
3616	51324
3617	44824
3618	39104
3619	40820
3620	34788
3621	30004
3622	40196
3623	29276
3624	35360
3625	33592
3626	28808
3627	27352
3628	32188
3629	28704
3630	53040
3631	30472
3632	36660
3633	37336
3634	33332
3635	38376
3636	32292
3637	29120
3638	42328
3639	39780
3640	34684
3641	26052
3642	31824
3643	30888
3644	35464
3645	41704
3646	30108
3647	32916
3648	38220
3649	35464
3650	39884
3651	28444
3652	34528
3653	39988
3654	33228
3655	40768
3656	30368
3657	34268
3658	31824
3659	35620
3660	31044
3661	57564
3662	43836
3663	38272
3664	38116
3665	46800
3666	23608
3667	39520
3668	33280
3669	40716
3670	34944
3671	42536
3672	37856
3673	41236
3674	44616
3675	38636
3676	42848
3677	46540
3678	40196
3679	43628
3680	36088
3681	40508
3682	42848
3683	37128
3684	54548
3685	64168
3686	36244
3687	58084
3688	62712
3689	55952
3690	62868
3691	54444
3692	32812
3693	44720
3694	60320
3695	27924
3696	39000
3697	39676
3698	41808
3699	42224
3700	41184
3701	26988
3702	36920
3703	59072
3704	47112
3705	57668
3706	50856
3707	46020
3708	39312
3709	42172
3710	38584
3711	22932
3712	35828
3713	46800
3714	33644
3715	48880
3716	46592
3717	51012
3718	48620
3719	39052
3720	43940
3721	47788
3722	28080
3723	56316
3724	49348
3725	51636
3726	47632
3727	49660
3728	49140
3729	21372
3730	28132
3731	25168
3732	32656
3733	35724
3734	42848
3735	48048
3736	50336
3737	53924
3738	47372
3739	44200
3740	27040
3741	55224
3742	30420
3743	27872
3744	23348
3745	26676
3746	25376
3747	34008
3748	35256
3749	23712
3750	24076
3751	32084
3752	29328
3753	31668
3754	46436
3755	33384
3756	27352
3757	29744
3758	24388
3759	27716
3760	28184
3761	30524
3762	35880
3763	29016
3764	
3765	32448
3766	33176
3767	28236
3768	26884
3769	42068
3770	26624
3771	24908
3772	24960
3773	32032
3774	41808
3775	24440
3776	23712
3777	27924
3778	28964
3779	23452
3780	35724
3781	42900
3782	35724
3783	22308
3784	25792
3785	26416
3786	36244
3787	21216
3788	
3789	26676
3790	33540
3791	36556
3792	24544
3793	39364
3794	43940
3795	29588
3796	
3797	24076
3798	
3799	22984
3800	39364
3801	36660
3802	25740
3803	32448
3804	21892
3805	31096
3806	25012
3807	
3808	58500
3809	32084
3810	29016
3811	28548
3812	27352
3813	38116
3814	38688
3815	35620
3816	31460
3817	58500
3818	35620
3819	38428
3820	34008
3821	41184
3822	27872
3823	25272
3824	24596
3825	90948
3826	36400
3827	36608
3828	39936
3829	34164
3830	36296
3831	48048
3832	42224
3833	47268
3834	41704
3835	40508
3836	40196
3837	
3838	38948
3839	40196
3840	31616
3841	40248
3842	36816
3843	41444
3844	41808
3845	48360
3846	45084
3847	47788
3848	39520
3849	40508
3850	42484
3851	53508
3852	38896
3853	37700
3854	44044
3855	58708
3856	58656
3857	47996
3858	62244
3859	48516
3860	47528
3861	42016
3862	44200
3863	57668
3864	53040
3865	43784
3866	49192
3867	55224
3868	59540
3869	48568
3870	29536
3871	40872
3872	
3873	26468
3874	38792
3875	33644
3876	26520
3877	34580
3878	31564
3879	24284
3880	34060
3881	32448
3882	35776
3883	35204
3884	34424
3885	38220
3886	34892
3887	39728
3888	
3889	4823000
3890	26000
3891	25480
3892	43524
3893	46800
3894	43264
3895	55848
3896	26988
3897	38428
3898	44460
3899	40560
3900	44304
3901	33904
3902	45760
3903	40456
3904	38896
3905	39728
3906	46540
3907	40976
3908	40560
3909	41288
3910	40820
3911	56940
3912	30992
3913	39468
3914	90948
3915	37700
3916	37700
3917	38376
3918	42172
3919	46332
3920	43888
3921	45552
3922	47424
3923	48672
3924	56420
3925	
3926	45968
3927	42380
3928	47164
3929	43316
3930	42952
3931	46488
3932	
3933	41704
3934	52728
3935	40456
3936	46540
3937	47424
3938	40456
3939	45396
3940	43524
3941	41860
3942	42848
3943	39312
3944	44980
3945	23816
3946	39884
3947	34944
3948	52624
3949	42068
3950	46540
3951	50128
3952	50232
3953	44564
3954	51168
3955	42536
3956	50440
3957	47320
3958	37700
3959	38948
3960	43680
3961	44304
3962	46800
3963	
3964	40508
3965	41756
3966	30732
3967	37544
3968	34476
3969	36244
3970	39624
3971	41808
3972	45344
3973	44928
3974	30160
3975	36972
3976	40924
3977	42640
3978	39624
3979	41132
3980	53300
3981	38584
3982	38532
3983	57980
3984	46280
3985	56836
3986	31044
3987	65572
3988	54184
3989	57096
3990	39936
3991	52260
3992	46020
3993	56420
3994	24336
3995	49608
3996	43992
3997	44928
3998	32240
3999	62452
4000	57616
4001	36868
4002	44980
4003	50960
4004	40092
4005	37544
4006	27872
4007	33072
4008	37440
4009	36244
4010	36452
4011	34112
4012	37180
4013	44616
4014	34892
4015	24284
4016	39676
4017	36400
4018	36868
4019	38844
4020	30888
4021	44148
4022	36504
4023	41184
4024	37388
4025	31304
4026	35984
4027	23556
4028	33956
4029	30056
4030	31460
4031	41756
4032	29640
4033	33592
4034	25428
4035	33436
4036	25896
4037	28080
4038	
4039	34632
4040	25272
4041	25376
4042	32656
4043	35412
4044	39988
4045	41756
4046	42692
4047	40820
4048	34892
4049	38116
4050	26156
4051	30056
4052	35516
4053	24752
4054	33020
4055	27196
4056	42588
4057	25220
4058	35724
4059	30888
4060	32448
4061	24388
4062	26520
4063	24232
4064	22984
4065	32344
4066	25636
4067	22412
4068	25064
4069	36764
4070	34580
4071	27976
4072	32812
4073	26416
4074	33020
4075	25688
4076	35152
4077	44096
4078	53924
4079	30004
4080	43056
4081	37960
4082	39832
4083	40092
4084	41236
4085	45032
4086	34216
4087	61984
4088	26312
4089	38012
4090	31928
4091	24024
4092	34008
4093	40976
4094	14820
4095	28496
4096	29016
4097	35880
4098	38324
4099	45916
4100	46800
4101	35932
4102	40352
4103	29120
4104	35880
4105	34372
4106	44096
4107	31928
4108	47424
4109	35308
4110	35672
4111	32448
4112	36764
4113	36192
4114	67184
4115	42848
4116	49556
4117	38636
4118	27560
4119	40664
4120	41236
4121	39780
4122	30888
4123	61984
4124	62816
4125	33176
4126	34580
4127	48568
4128	36296
4129	46540
4130	68224
4131	40768
4132	58500
4133	38376
4134	43524
4135	32136
4136	35308
4137	33540
4138	36660
4139	40924
4140	38688
4141	46384
4142	43004
4143	38324
4144	37180
4145	33228
4146	42588
4147	47944
4148	39416
4149	47424
4150	23244
4151	22724
4152	41340
4153	33124
4154	38896
4155	39520
4156	50284
4157	44616
4158	38428
4159	38792
4160	43004
4161	22360
4162	47476
4163	39156
4164	24856
4165	34632
4166	36244
4167	43368
4168	47112
4169	48724
4170	36868
4171	48880
4172	34840
4173	40976
4174	34060
4175	35880
4176	37232
4177	39624
4178	18044
4179	49660
4180	33280
4181	48672
4182	41288
4183	44200
4184	46384
4185	56160
4186	36296
4187	49816
4188	47268
4189	44096
4190	33436
4191	33176
4192	46072
4193	44252
4194	42640
4195	41132
4196	26208
4197	33488
4198	39520
4199	38636
4200	43732
4201	38532
4202	35724
4203	65416
4204	44772
4205	48412
4206	54392
4207	44616
4208	40040
4209	58500
4210	54496
4211	65572
4212	59124
4213	36088
4214	42068
4215	47164
4216	38272
4217	52988
4218	56108
4219	34060
4220	51272
4221	49036
4222	65936
4223	30836
4224	54704
4225	52988
4226	36348
4227	55224
4228	53508
