SA1_internal_2021	HomeCensusNight	persons
28961	1	357
28962	0	5
28962	1	390
28963	0	9
28963	1	352
28964	0	11
28964	1	265
28965	0	13
28965	1	373
28966	0	9
28966	1	417
28967	0	14
28967	1	457
28968	0	8
28968	1	411
28969	0	21
28969	1	697
28970	0	15
28970	1	474
28971	0	13
28971	1	405
28972	0	6
28972	1	323
28973	1	237
28974	0	9
28974	1	424
28975	0	17
28975	1	463
28976	0	11
28976	1	344
28977	0	9
28977	1	301
28978	0	20
28978	1	386
28979	0	13
28979	1	270
28980	0	14
28980	1	355
28981	0	9
28981	1	454
28982	0	9
28982	1	502
28983	0	7
28983	1	282
28984	0	29
28984	1	295
28985	0	12
28985	1	260
28986	0	8
28986	1	234
28987	0	11
28987	1	282
28988	0	17
28988	1	567
28989	0	5
28989	1	264
28990	0	3
28990	1	358
28991	1	182
28992	0	11
28992	1	440
28993	0	7
28993	1	183
28994	0	8
28994	1	362
28995	0	3
28995	1	251
28996	0	18
28996	1	332
28997	0	6
28997	1	300
28998	0	29
28998	1	353
28999	0	14
28999	1	266
29000	1	225
29001	0	4
29001	1	278
29002	0	9
29002	1	162
29003	0	5
29003	1	207
29004	0	4
29004	1	282
29005	0	16
29005	1	299
29006	0	8
29006	1	518
29007	0	3
29007	1	231
29008	0	8
29008	1	483
29009	0	12
29009	1	532
29010	0	10
29010	1	478
29011	0	13
29011	1	390
29012	0	13
29012	1	601
29013	0	11
29013	1	461
29014	0	10
29014	1	391
29015	0	7
29015	1	197
29016	1	13
29017	0	10
29017	1	555
29018	0	13
29018	1	433
29019	0	19
29019	1	336
29020	0	19
29020	1	474
29021	0	5
29021	1	384
29022	0	15
29022	1	613
29023	0	39
29023	1	1581
29024	0	31
29024	1	442
29025	0	9
29025	1	522
29026	0	31
29026	1	410
29027	0	5
29027	1	333
29028	0	42
29028	1	324
29029	0	9
29029	1	259
29030	0	6
29030	1	261
29031	1	253
29032	0	11
29032	1	692
29033	0	4
29033	1	209
29034	0	21
29034	1	324
29035	0	19
29035	1	576
29036	0	21
29036	1	382
29037	0	16
29037	1	335
29038	0	16
29038	1	434
29039	0	14
29039	1	455
29040	0	10
29040	1	323
29041	0	8
29041	1	487
29042	0	22
29042	1	790
29043	0	16
29043	1	330
29044	0	11
29044	1	337
29045	0	13
29045	1	537
29046	0	27
29046	1	517
29048	0	17
29048	1	489
29049	0	9
29049	1	291
29050	0	20
29050	1	441
29051	0	11
29051	1	342
29052	0	33
29052	1	566
29053	0	9
29053	1	239
29054	0	17
29054	1	303
29055	0	11
29055	1	255
29056	0	12
29056	1	279
29057	0	10
29057	1	437
29058	0	40
29058	1	583
29059	0	27
29059	1	653
29060	0	16
29060	1	315
29061	0	13
29061	1	266
29062	1	185
29063	0	24
29063	1	348
29064	0	16
29064	1	435
29065	0	17
29065	1	300
29066	0	9
29066	1	361
29067	0	8
29067	1	411
29068	0	15
29068	1	353
29069	0	17
29069	1	668
29070	0	11
29070	1	592
29071	0	24
29071	1	595
29072	0	12
29072	1	513
29073	0	6
29073	1	416
29074	0	7
29074	1	293
29075	0	19
29075	1	709
29076	0	12
29076	1	377
29077	0	10
29077	1	411
29078	0	17
29078	1	267
29079	0	3
29079	1	616
29080	0	5
29080	1	666
29081	0	16
29081	1	598
29082	1	3
29083	0	14
29083	1	667
29084	0	6
29084	1	412
29085	0	17
29085	1	555
29086	0	10
29086	1	477
29087	0	12
29087	1	492
29088	0	14
29088	1	206
29090	0	11
29090	1	310
29091	0	13
29091	1	337
29092	0	8
29092	1	249
29093	0	17
29093	1	479
29094	0	13
29094	1	448
29095	0	7
29095	1	287
29096	0	13
29096	1	596
29097	0	15
29097	1	307
29098	0	16
29098	1	216
29099	0	13
29099	1	217
29100	0	9
29100	1	401
29101	0	5
29101	1	300
29102	0	20
29102	1	528
29103	0	9
29103	1	438
29104	0	13
29104	1	314
29105	0	23
29105	1	528
29106	0	9
29106	1	401
29107	0	31
29107	1	474
29108	0	5
29108	1	4
29109	0	17
29109	1	615
29110	0	23
29110	1	480
29111	0	10
29111	1	478
29112	0	13
29112	1	582
29113	0	17
29113	1	418
29114	0	15
29114	1	437
29115	0	7
29115	1	444
29116	0	25
29116	1	676
29117	0	13
29117	1	696
29118	0	25
29118	1	671
29119	0	13
29119	1	442
29120	0	14
29120	1	424
29121	0	17
29121	1	531
29122	0	13
29122	1	497
29123	0	26
29123	1	408
29124	0	22
29124	1	472
29126	0	14
29126	1	397
29127	0	9
29127	1	348
29128	0	24
29128	1	355
29129	0	8
29129	1	309
29130	0	3
29130	1	290
29131	0	12
29131	1	285
29132	0	4
29132	1	349
29133	0	29
29133	1	710
29134	0	27
29134	1	576
29135	0	16
29135	1	546
29136	0	5
29136	1	226
29137	0	11
29137	1	353
29138	0	22
29138	1	567
29139	0	35
29139	1	599
29140	0	23
29140	1	372
29141	0	22
29141	1	382
29142	0	11
29142	1	286
29143	0	22
29143	1	501
29144	0	12
29144	1	424
29145	0	10
29145	1	346
29146	0	10
29146	1	266
29147	0	6
29147	1	488
29148	0	10
29148	1	240
29149	0	16
29149	1	425
29150	0	17
29150	1	432
29151	0	18
29151	1	322
29152	0	10
29152	1	364
29153	0	7
29153	1	314
29154	0	10
29154	1	342
29155	0	12
29155	1	518
29156	0	11
29156	1	500
29157	0	5
29157	1	439
29158	0	10
29158	1	327
29159	0	11
29159	1	254
29160	0	22
29160	1	637
29161	0	18
29161	1	429
29162	0	3
29162	1	362
29163	0	7
29163	1	266
29164	0	7
29164	1	344
29165	0	10
29165	1	227
29166	1	230
29167	0	27
29167	1	890
29168	0	12
29168	1	419
29169	0	11
29169	1	244
29170	0	17
29170	1	438
29171	0	12
29171	1	411
29172	0	13
29172	1	609
29173	0	17
29173	1	397
29174	0	11
29174	1	374
29175	0	6
29175	1	606
29176	0	20
29176	1	658
29177	0	3
29177	1	452
29178	0	20
29178	1	581
29179	0	17
29179	1	788
29180	0	21
29180	1	382
29181	0	11
29181	1	523
29182	0	15
29182	1	535
29183	0	9
29183	1	579
29184	0	10
29184	1	566
29185	0	17
29185	1	465
29186	0	13
29186	1	515
29187	0	17
29187	1	573
29188	0	6
29188	1	281
29189	0	13
29189	1	542
29190	0	16
29190	1	559
29191	0	16
29191	1	429
29192	0	13
29192	1	459
29193	0	13
29193	1	554
29194	0	17
29194	1	492
29195	0	9
29195	1	454
29196	0	26
29196	1	519
29197	0	10
29197	1	587
29198	0	11
29198	1	638
29199	0	20
29199	1	505
29200	0	24
29200	1	438
29201	0	11
29201	1	233
29202	0	20
29202	1	333
29203	0	7
29203	1	322
29204	0	13
29204	1	472
29205	0	10
29205	1	237
29206	0	9
29206	1	299
29207	0	15
29207	1	484
29208	0	20
29208	1	528
29209	0	12
29209	1	250
29210	0	19
29210	1	437
29211	0	14
29211	1	681
29212	0	21
29212	1	406
29213	0	4
29213	1	340
29214	0	18
29214	1	440
29215	0	10
29215	1	277
29216	0	15
29216	1	357
29217	0	13
29217	1	283
29218	0	10
29218	1	342
29219	0	5
29219	1	203
29220	0	10
29220	1	209
29221	0	10
29221	1	247
29222	0	14
29222	1	367
29223	0	14
29223	1	285
29224	0	6
29224	1	350
29225	0	28
29225	1	393
29226	0	21
29226	1	326
29227	0	23
29227	1	371
29228	0	35
29228	1	445
29229	0	23
29229	1	319
29230	1	19
29231	0	30
29231	1	445
29232	0	14
29232	1	368
29233	0	17
29233	1	484
29234	0	7
29234	1	182
29235	0	24
29235	1	481
29236	0	22
29236	1	498
29237	0	12
29237	1	332
29238	0	7
29238	1	213
29239	0	19
29239	1	221
29240	1	8
29241	0	7
29241	1	285
29243	1	19
29245	0	25
29245	1	513
29246	0	10
29246	1	334
29247	0	16
29247	1	473
29248	0	3
29248	1	236
29249	0	18
29249	1	369
29250	0	17
29250	1	384
29251	0	16
29251	1	682
29252	0	3
29252	1	297
29253	0	4
29253	1	310
29254	0	18
29254	1	514
29255	0	11
29255	1	351
29256	0	6
29256	1	498
29257	0	3
29257	1	340
29258	0	21
29258	1	379
29259	0	10
29259	1	317
29260	0	23
29260	1	322
29261	0	4
29261	1	364
29262	0	11
29262	1	457
29263	1	302
29264	0	20
29264	1	403
29265	0	20
29265	1	364
29266	0	7
29266	1	377
29267	0	13
29267	1	263
29268	0	3
29268	1	264
29269	0	19
29269	1	354
29270	0	8
29270	1	351
29271	0	5
29271	1	186
29272	0	8
29272	1	284
29273	0	8
29273	1	358
29274	0	23
29274	1	395
29275	0	13
29275	1	391
29276	0	6
29276	1	381
29277	0	6
29277	1	248
29278	0	7
29278	1	185
29279	0	18
29279	1	375
29280	1	275
29281	0	24
29281	1	376
29282	0	20
29282	1	373
29283	0	16
29283	1	314
29284	0	12
29284	1	449
29285	0	3
29285	1	212
29286	0	16
29286	1	373
29287	0	18
29287	1	362
29288	0	16
29288	1	450
29289	0	10
29289	1	232
29290	0	10
29290	1	398
29291	0	35
29291	1	668
29292	0	11
29292	1	344
29293	0	14
29293	1	353
29294	0	22
29294	1	496
29295	0	8
29295	1	363
29296	0	9
29296	1	234
29297	0	14
29297	1	345
29298	0	10
29298	1	204
29299	0	10
29299	1	151
29300	0	3
29300	1	221
29301	0	15
29301	1	267
29302	0	3
29302	1	325
29303	0	5
29303	1	302
29304	0	9
29304	1	359
29305	0	19
29305	1	327
29306	0	5
29306	1	289
29307	0	7
29307	1	410
29308	0	7
29308	1	197
29309	0	4
29309	1	450
29310	0	11
29310	1	155
29311	0	6
29311	1	139
29312	0	8
29312	1	173
29313	0	6
29313	1	279
29314	0	24
29314	1	381
29315	0	4
29315	1	224
29316	0	6
29316	1	284
29317	0	7
29317	1	286
29318	0	7
29318	1	279
29319	0	19
29319	1	362
29320	0	8
29320	1	384
29321	0	4
29321	1	223
29322	0	19
29322	1	531
29323	0	10
29323	1	404
29324	0	3
29324	1	286
29325	0	3
29325	1	160
29326	0	29
29326	1	279
29327	0	13
29327	1	367
29328	0	7
29328	1	411
29329	0	15
29329	1	356
29330	0	8
29330	1	326
29331	0	15
29331	1	259
29332	0	12
29332	1	428
29333	1	4
29334	0	17
29334	1	385
29335	0	8
29335	1	315
29336	0	22
29336	1	372
29337	0	19
29337	1	441
29338	0	14
29338	1	505
29339	0	9
29339	1	377
29340	0	4
29340	1	351
29341	0	19
29341	1	406
29342	0	6
29342	1	199
29343	0	11
29343	1	324
29344	0	14
29344	1	315
29345	0	8
29345	1	273
29346	0	11
29346	1	200
29347	0	8
29347	1	219
29348	0	13
29348	1	220
29349	0	20
29349	1	395
29350	0	12
29350	1	352
29351	0	15
29351	1	556
29352	0	20
29352	1	360
29353	0	16
29353	1	412
29354	0	4
29354	1	273
29355	0	4
29355	1	204
29356	0	10
29356	1	363
29357	0	6
29357	1	206
29358	0	12
29358	1	214
29359	0	15
29359	1	191
29360	0	10
29360	1	240
29361	0	11
29361	1	339
29362	0	15
29362	1	219
29363	0	6
29363	1	122
29364	0	33
29364	1	533
29365	0	17
29365	1	348
29366	0	20
29366	1	291
29368	0	14
29368	1	229
29369	0	8
29369	1	228
29370	0	4
29370	1	220
29371	0	20
29371	1	331
29372	0	9
29372	1	217
29373	0	9
29373	1	267
29374	0	16
29374	1	321
29376	0	21
29376	1	482
29377	0	20
29377	1	422
29378	0	6
29378	1	296
29379	1	25
29381	0	5
29381	1	16
29382	0	11
29382	1	419
29383	0	3
29383	1	215
29384	0	15
29384	1	472
29385	0	16
29385	1	519
29386	0	4
29386	1	311
29387	0	4
29387	1	264
29388	0	13
29388	1	341
29389	0	10
29389	1	560
29390	0	21
29390	1	531
29391	0	11
29391	1	358
29392	0	6
29392	1	407
29393	0	14
29393	1	210
29394	0	28
29394	1	509
29395	1	65
29396	0	13
29396	1	336
29397	0	9
29397	1	322
29398	0	9
29398	1	490
29399	0	13
29399	1	136
29400	0	10
29400	1	398
29401	0	13
29401	1	389
29402	0	14
29402	1	281
29403	0	7
29403	1	264
29404	0	10
29404	1	225
29405	0	17
29405	1	533
29406	0	35
29406	1	407
29407	0	13
29407	1	397
29408	0	7
29408	1	409
29409	0	25
29409	1	472
29410	0	9
29410	1	268
29411	0	10
29411	1	306
29412	0	18
29412	1	411
29413	0	10
29413	1	172
29414	0	12
29414	1	525
29415	0	14
29415	1	493
29416	0	16
29416	1	492
29417	0	26
29417	1	482
29418	0	22
29418	1	442
29419	1	16
29420	0	3
29420	1	229
29421	0	12
29421	1	181
29422	1	320
29423	0	13
29423	1	340
29424	0	5
29424	1	291
29425	0	14
29425	1	438
29427	0	7
29427	1	259
29428	0	12
29428	1	341
29429	0	20
29429	1	235
29430	0	21
29430	1	245
29431	0	8
29431	1	315
29432	0	8
29432	1	237
29433	0	21
29433	1	685
29434	0	7
29434	1	246
29435	0	5
29435	1	436
29436	0	4
29436	1	309
29437	0	14
29437	1	364
29438	0	15
29438	1	344
29439	0	18
29439	1	415
29440	0	6
29440	1	521
29441	0	20
29441	1	468
29442	0	14
29442	1	876
29443	0	11
29443	1	700
29444	0	12
29444	1	482
29445	0	5
29445	1	192
29446	1	224
29447	0	6
29447	1	413
29448	0	5
29448	1	631
29449	0	3
29449	1	531
29450	0	14
29450	1	447
29451	0	6
29451	1	197
29452	0	8
29452	1	448
29453	0	13
29453	1	497
29454	0	13
29454	1	479
29455	0	4
29455	1	453
29456	0	3
29456	1	284
29457	0	9
29457	1	578
29458	1	352
29459	0	6
29459	1	357
29460	0	18
29460	1	681
29461	1	413
29462	0	21
29462	1	497
29463	0	11
29463	1	483
29464	0	9
29464	1	653
29465	1	456
29466	0	13
29466	1	644
29467	0	8
29467	1	422
29468	0	18
29468	1	373
29470	0	18
29470	1	579
29471	0	10
29471	1	451
29472	0	12
29472	1	489
29473	0	3
29473	1	403
29474	0	8
29474	1	471
29475	0	14
29475	1	683
29476	0	15
29476	1	464
29477	0	16
29477	1	514
29478	0	7
29478	1	408
29479	0	3
29479	1	519
29480	0	18
29480	1	616
29481	0	13
29481	1	489
29482	0	29
29482	1	252
29483	0	19
29483	1	904
29484	0	11
29484	1	469
29485	1	282
29486	0	3
29486	1	146
29487	0	18
29487	1	356
29488	0	21
29488	1	344
29489	0	13
29489	1	509
29490	0	5
29490	1	312
29491	0	11
29491	1	418
29492	0	13
29492	1	324
29493	0	8
29493	1	388
29494	0	11
29494	1	323
29495	0	6
29495	1	458
29496	0	4
29496	1	258
29497	0	6
29497	1	151
29498	0	7
29498	1	226
29499	0	13
29499	1	333
29500	0	12
29500	1	434
29501	0	8
29501	1	144
29502	0	7
29502	1	212
29503	1	215
29504	0	21
29504	1	375
29505	0	14
29505	1	514
29506	0	11
29506	1	426
29507	0	18
29507	1	429
29508	0	27
29508	1	617
29509	0	13
29509	1	316
29510	0	30
29510	1	564
29511	0	12
29511	1	350
29512	0	8
29512	1	294
29513	0	19
29513	1	368
29514	0	23
29514	1	528
29515	0	16
29515	1	411
29516	0	13
29516	1	650
29517	0	5
29517	1	253
29518	0	18
29518	1	435
29519	0	4
29519	1	581
29520	0	14
29520	1	333
29521	0	20
29521	1	398
29522	0	11
29522	1	210
29523	0	10
29523	1	496
29524	0	10
29524	1	311
29525	0	9
29525	1	262
29526	0	20
29526	1	685
29527	0	15
29527	1	365
29528	0	10
29528	1	310
29529	0	3
29529	1	245
29530	0	12
29530	1	150
29531	0	25
29531	1	444
29532	0	15
29532	1	243
29533	0	10
29533	1	435
29534	0	9
29534	1	416
29535	0	9
29535	1	258
29536	0	13
29536	1	302
29537	0	4
29537	1	372
29538	0	7
29538	1	321
29539	0	5
29539	1	264
29540	0	4
29540	1	320
29541	0	4
29541	1	357
29542	0	7
29542	1	432
29543	0	7
29543	1	311
29544	0	18
29544	1	500
29545	0	9
29545	1	506
29546	0	11
29546	1	414
29547	0	31
29547	1	573
29549	0	12
29549	1	566
29550	0	15
29550	1	440
29551	1	373
29552	0	8
29552	1	534
29553	0	18
29553	1	529
29554	0	11
29554	1	275
29555	0	10
29555	1	393
29556	1	426
29557	0	9
29557	1	335
29558	0	15
29558	1	518
29559	0	7
29559	1	646
29560	0	15
29560	1	542
29561	0	15
29561	1	426
29562	1	425
29563	0	12
29563	1	444
29564	0	10
29564	1	402
29565	0	7
29565	1	476
29566	0	15
29566	1	517
29567	0	17
29567	1	492
29568	0	16
29568	1	495
29569	0	3
29569	1	269
29570	0	7
29570	1	387
29571	0	3
29571	1	372
29572	0	12
29572	1	458
29573	0	6
29573	1	338
29574	0	8
29574	1	571
29575	0	9
29575	1	545
29576	0	3
29576	1	603
29577	0	14
29577	1	364
29578	0	8
29578	1	348
29579	0	3
29579	1	349
29580	0	15
29580	1	450
29581	1	337
29582	0	18
29582	1	420
29583	0	8
29583	1	520
29584	0	7
29584	1	509
29585	0	11
29585	1	132
29586	0	12
29586	1	117
29587	0	13
29587	1	339
29588	0	11
29588	1	401
29589	0	13
29589	1	827
29590	0	7
29590	1	146
29591	0	10
29591	1	483
29592	0	16
29592	1	574
29593	0	3
29593	1	338
29594	0	55
29594	1	480
29595	0	8
29595	1	437
29596	0	12
29596	1	655
29598	0	4
29598	1	394
29599	0	8
29599	1	446
29600	0	14
29600	1	380
29601	0	9
29601	1	544
29602	0	9
29602	1	508
29603	1	3
29604	0	9
29604	1	156
29605	0	16
29605	1	475
29606	0	3
29606	1	378
29607	1	608
29608	0	12
29608	1	463
29609	0	9
29609	1	364
29610	0	6
29610	1	183
29611	0	9
29611	1	488
29612	0	8
29612	1	368
29613	0	15
29613	1	550
29614	0	11
29614	1	370
29615	0	29
29615	1	882
29616	0	3
29616	1	640
29617	0	5
29617	1	349
29618	0	8
29618	1	524
29619	0	10
29619	1	272
29620	0	5
29620	1	538
29621	0	12
29621	1	503
29622	1	341
29623	0	4
29623	1	408
29624	0	8
29624	1	236
29625	0	14
29625	1	594
29626	0	12
29626	1	427
29627	0	12
29627	1	632
29628	0	15
29628	1	386
29629	0	6
29629	1	501
29630	0	6
29630	1	441
29631	0	14
29631	1	793
29632	0	13
29632	1	663
29633	0	16
29633	1	355
29634	1	508
29635	0	7
29635	1	455
29636	0	9
29636	1	419
29637	0	9
29637	1	394
29638	0	8
29638	1	358
29639	0	6
29639	1	541
29640	0	13
29640	1	401
29641	0	5
29641	1	691
29642	0	10
29642	1	404
29643	0	7
29643	1	640
29644	0	7
29644	1	321
29645	0	14
29645	1	655
29646	0	16
29646	1	554
29647	0	17
29647	1	771
29648	0	14
29648	1	463
29649	0	9
29649	1	424
29650	0	19
29650	1	783
29651	1	286
29652	1	68
29653	0	8
29653	1	681
29654	0	13
29654	1	552
29655	0	6
29655	1	622
29656	0	7
29656	1	630
29657	0	8
29657	1	332
29658	0	13
29658	1	343
29659	0	12
29659	1	404
29660	0	11
29660	1	724
29661	0	12
29661	1	609
29662	0	8
29662	1	431
29663	0	14
29663	1	268
29664	0	12
29664	1	387
29665	0	9
29665	1	247
29666	0	8
29666	1	403
29667	0	15
29667	1	475
29668	0	17
29668	1	518
29669	0	9
29669	1	396
29670	0	12
29670	1	524
29671	0	9
29671	1	513
29672	0	3
29672	1	316
29673	0	18
29673	1	845
29674	0	15
29674	1	426
29675	0	6
29675	1	429
29676	0	7
29676	1	421
29677	0	14
29677	1	654
29678	0	14
29678	1	495
29679	0	25
29679	1	441
29680	0	9
29680	1	348
29681	0	11
29681	1	234
29682	0	7
29682	1	363
29683	0	14
29683	1	495
29684	0	12
29684	1	429
29685	0	8
29685	1	394
29686	0	11
29686	1	538
29687	0	26
29687	1	339
29688	0	19
29688	1	564
29689	0	14
29689	1	424
29690	0	20
29690	1	604
29691	0	19
29691	1	364
29692	0	20
29692	1	515
29693	0	19
29693	1	653
29694	0	15
29694	1	366
29695	0	10
29695	1	136
29696	0	13
29696	1	335
29697	1	252
29698	0	9
29698	1	529
29699	0	11
29699	1	354
29700	0	13
29700	1	536
29701	0	4
29701	1	474
29702	0	5
29702	1	299
29703	0	4
29703	1	174
29704	0	15
29704	1	372
29705	0	5
29705	1	253
29706	0	7
29706	1	241
29707	0	6
29707	1	194
29708	0	8
29708	1	306
29709	0	22
29709	1	641
29710	0	4
29710	1	230
29711	0	3
29711	1	255
29713	1	410
29714	0	10
29714	1	464
29715	0	8
29715	1	463
29716	0	5
29716	1	212
29719	0	19
29719	1	287
29720	0	11
29720	1	488
29721	0	10
29721	1	662
29722	0	3
29722	1	324
29723	0	13
29723	1	537
29724	0	4
29724	1	5
29725	0	28
29725	1	777
29726	0	16
29726	1	412
29727	0	12
29727	1	679
29728	0	5
29728	1	603
29729	0	3
29729	1	300
29730	0	6
29730	1	618
29731	0	4
29731	1	401
29732	0	9
29732	1	491
29733	0	13
29733	1	597
29734	0	16
29734	1	461
29735	0	8
29735	1	537
29736	0	15
29736	1	497
29737	0	3
29737	1	353
29738	0	9
29738	1	526
29739	0	10
29739	1	504
29740	0	23
29740	1	760
29741	0	12
29741	1	608
29742	1	462
29743	0	4
29743	1	300
29744	0	9
29744	1	446
29745	0	4
29745	1	465
29746	0	11
29746	1	575
29747	0	18
29747	1	593
29748	1	314
29749	0	4
29749	1	646
29750	0	14
29750	1	725
29751	0	8
29751	1	408
29752	0	5
29752	1	336
29753	1	381
29754	0	6
29754	1	636
29755	0	4
29755	1	448
29756	0	9
29756	1	472
29757	0	12
29757	1	471
29758	0	10
29758	1	464
29759	0	4
29759	1	475
29760	0	7
29760	1	464
29761	0	7
29761	1	4
29762	0	16
29762	1	517
29763	0	21
29763	1	509
29764	0	8
29764	1	308
29765	0	14
29765	1	297
29766	0	11
29766	1	294
29767	0	7
29767	1	231
29768	0	10
29768	1	464
29769	1	272
29770	0	8
29770	1	351
29771	0	12
29771	1	434
29772	0	6
29772	1	215
29773	0	6
29773	1	424
29774	0	8
29774	1	377
29775	0	18
29775	1	400
29776	0	19
29776	1	510
29777	0	7
29777	1	681
29778	0	8
29778	1	410
29779	0	7
29779	1	462
29780	0	15
29780	1	658
29781	0	8
29781	1	451
29782	0	8
29782	1	272
29783	0	4
29783	1	245
29784	0	3
29784	1	454
29785	0	5
29785	1	311
29786	0	12
29786	1	683
29787	0	6
29787	1	543
29788	0	11
29788	1	240
29789	0	4
29789	1	479
29790	1	188
29791	0	6
29791	1	461
29792	0	8
29792	1	397
29793	0	4
29793	1	375
29794	0	4
29794	1	206
29795	0	16
29795	1	406
29796	0	8
29796	1	219
29798	0	5
29798	1	477
29799	0	10
29799	1	193
29800	0	4
29800	1	298
29801	0	5
29801	1	403
29802	0	4
29802	1	619
29803	0	4
29803	1	275
29804	0	12
29804	1	425
29805	0	13
29805	1	282
29806	0	7
29806	1	379
29807	0	7
29807	1	387
29808	0	6
29808	1	248
29809	0	7
29809	1	507
29810	0	23
29810	1	745
29811	0	7
29811	1	305
29812	0	17
29812	1	500
29813	0	4
29813	1	326
29814	0	6
29814	1	322
29815	0	5
29815	1	359
29816	1	175
29817	0	7
29817	1	415
29818	0	4
29818	1	343
29819	0	3
29819	1	374
29820	0	3
29820	1	255
29821	0	6
29821	1	317
29822	0	3
29822	1	467
29823	1	494
29824	0	12
29824	1	541
29825	1	239
29826	1	324
29827	0	6
29827	1	379
29828	0	8
29828	1	301
29829	0	6
29829	1	442
29830	0	3
29830	1	391
29831	0	10
29831	1	522
29832	0	20
29832	1	551
29833	0	5
29833	1	632
29834	0	14
29834	1	418
29835	1	273
29836	0	4
29836	1	414
29837	0	10
29837	1	468
29838	0	10
29838	1	310
29839	0	3
29839	1	245
29840	0	9
29840	1	279
29841	0	9
29841	1	435
29842	0	9
29842	1	367
29843	0	9
29843	1	494
29844	0	6
29844	1	306
29845	0	11
29845	1	490
29846	0	3
29846	1	210
29847	1	395
29848	0	9
29848	1	300
29849	0	12
29849	1	275
29850	1	275
29851	0	4
29851	1	200
29852	0	19
29852	1	434
29854	0	4
29854	1	420
29855	0	10
29855	1	281
29856	0	11
29856	1	761
29857	0	3
29857	1	399
29858	0	7
29858	1	344
29859	0	5
29859	1	398
29860	0	7
29860	1	316
29861	0	5
29861	1	310
29862	0	9
29862	1	512
29863	0	20
29863	1	490
29864	0	3
29864	1	354
29865	1	185
29866	0	15
29866	1	426
29867	0	17
29867	1	428
29868	0	11
29868	1	440
29869	0	4
29869	1	298
29870	0	4
29870	1	542
29871	0	11
29871	1	365
29872	0	4
29872	1	228
29873	0	5
29873	1	287
29874	0	6
29874	1	352
29875	0	9
29875	1	384
29876	0	6
29876	1	427
29877	0	18
29877	1	553
29878	0	4
29878	1	300
29879	0	14
29879	1	268
29880	0	6
29880	1	475
29881	0	6
29881	1	400
29882	0	6
29882	1	503
29883	0	8
29883	1	280
29884	0	8
29884	1	394
29885	0	19
29885	1	405
29886	0	7
29886	1	572
29887	0	8
29887	1	260
29888	1	362
29889	0	8
29889	1	223
29890	0	11
29890	1	626
29891	0	11
29891	1	994
29892	0	8
29892	1	531
29893	0	10
29893	1	497
29894	0	3
29894	1	411
29895	1	13
29896	0	3
29896	1	614
29897	1	294
29898	0	8
29898	1	310
29899	0	14
29899	1	372
29900	1	501
29901	0	6
29901	1	479
29902	0	11
29902	1	462
29903	0	21
29903	1	538
29904	0	4
29904	1	646
29905	0	9
29905	1	512
29906	0	15
29906	1	278
29907	0	12
29907	1	588
29908	0	11
29908	1	635
29909	0	7
29909	1	443
29910	0	15
29910	1	479
29911	0	9
29911	1	348
29912	0	6
29912	1	315
29913	0	3
29913	1	386
29914	0	19
29914	1	406
29915	0	12
29915	1	264
29917	0	4
29917	1	385
29918	0	14
29918	1	797
29919	0	11
29919	1	611
29920	0	12
29920	1	290
29921	0	8
29921	1	457
29922	0	8
29922	1	357
29923	0	6
29923	1	333
29924	0	4
29924	1	420
29925	0	9
29925	1	396
29926	0	5
29926	1	376
29927	0	8
29927	1	401
29928	0	15
29928	1	458
29929	0	30
29929	1	487
29930	0	14
29930	1	473
29931	0	8
29931	1	513
29932	0	22
29932	1	673
29933	0	16
29933	1	496
29934	0	8
29934	1	299
29935	0	13
29935	1	405
29936	0	8
29936	1	415
29937	0	13
29937	1	429
29938	0	12
29938	1	629
29939	1	312
29940	0	5
29940	1	261
29941	0	5
29941	1	435
29942	0	16
29942	1	919
29943	0	4
29943	1	501
29944	0	18
29944	1	493
29945	0	10
29945	1	414
29946	0	14
29946	1	374
29947	0	6
29947	1	735
29948	0	10
29948	1	439
29949	0	10
29949	1	388
29950	0	3
29950	1	403
29951	0	7
29951	1	557
29952	0	10
29952	1	530
29953	0	15
29953	1	296
29954	0	10
29954	1	349
29955	0	7
29955	1	219
29956	0	19
29956	1	654
29957	0	7
29957	1	507
29958	0	3
29958	1	389
29959	0	3
29959	1	314
29960	1	343
29961	1	234
29962	0	13
29962	1	612
29964	0	3
29964	1	458
29966	0	4
29966	1	294
29967	0	12
29967	1	938
29968	1	255
29969	0	4
29969	1	333
29970	0	6
29970	1	331
29971	0	4
29971	1	523
29972	0	5
29972	1	594
29973	0	9
29973	1	422
29974	0	7
29974	1	669
29975	0	3
29975	1	932
29976	0	10
29976	1	551
29977	0	14
29977	1	559
29978	1	586
29979	0	3
29979	1	378
29980	0	6
29980	1	271
29981	0	6
29981	1	469
29982	0	4
29982	1	395
29983	0	9
29983	1	335
29984	0	11
29984	1	625
29985	1	348
29986	0	7
29986	1	308
29987	0	8
29987	1	490
29988	0	13
29988	1	479
29989	0	14
29989	1	561
29990	0	8
29990	1	397
29991	0	9
29991	1	327
29992	0	19
29992	1	361
29993	0	14
29993	1	435
29994	0	7
29994	1	371
29995	0	13
29995	1	622
29996	0	5
29996	1	306
29997	0	11
29997	1	278
29998	0	5
29998	1	412
29999	0	24
29999	1	478
30000	0	10
30000	1	405
30001	0	15
30001	1	472
30002	0	6
30002	1	298
30003	0	10
30003	1	412
30004	0	13
30004	1	460
30005	0	7
30005	1	480
30006	0	22
30006	1	402
