SA1_internal_2021	medianTotalFamilyIncome
21734	121940
21735	111228
21736	115336
21737	117572
21738	112008
21739	115752
21740	99892
21741	118716
21742	100256
21743	118924
21744	123448
21745	135512
21746	106704
21747	121680
21748	130572
21749	109096
21750	87724
21751	117468
21752	54600
21753	124228
21754	108888
21755	125060
21756	141856
21757	
21758	127348
21759	124488
21760	103220
21761	138632
21762	122824
21763	115908
21764	117000
21765	122044
21766	102648
21767	104520
21768	247000
21769	115284
21770	110500
21771	117780
21772	
21773	151060
21774	107432
21775	122512
21776	61516
21777	137540
21778	92040
21779	65832
21780	108212
21781	79872
21782	58864
21783	117000
21784	83876
21785	105040
21786	82628
21787	85540
21788	80184
21789	59488
21790	66768
21791	83200
21792	95472
21793	69628
21794	68900
21795	81536
21796	91624
21797	87048
21798	96200
21799	78884
21800	97500
21801	76492
21802	77012
21803	136500
21804	81796
21805	69732
21806	94692
21807	54288
21808	92092
21809	37700
21810	88348
21811	56680
21812	80600
21813	58500
21814	86632
21815	84136
21816	77012
21817	91520
21818	114556
21819	126724
21820	100048
21821	101088
21822	115128
21823	118144
21824	112216
21825	88348
21826	105612
21827	85540
21828	95628
21829	114816
21830	73632
21831	75816
21832	91312
21833	71500
21834	86632
21835	81224
21836	78624
21837	96044
21838	84136
21839	82108
21840	104780
21841	84500
21842	74984
21843	98696
21844	113256
21845	69628
21846	84500
21847	85540
21848	112268
21849	113464
21850	128648
21851	91572
21852	87256
21853	77220
21854	64532
21855	101348
21856	114816
21857	83928
21858	96460
21859	
21860	109200
21861	65728
21862	74256
21863	77116
21864	
21865	110448
21866	75348
21867	81796
21868	101192
21869	66040
21870	100516
21871	74100
21872	89856
21873	116220
21874	127764
21875	97500
21876	
21877	106600
21878	101348
21879	105612
21880	88348
21881	91416
21882	93132
21883	107224
21884	85384
21885	97500
21886	82732
21887	114972
21888	81224
21889	89648
21890	72540
21891	111280
21892	101920
21893	93600
21894	104624
21895	114608
21896	76336
21897	78624
21898	117000
21899	101816
21900	96668
21901	84500
21902	92872
21903	107796
21904	103220
21905	105924
21906	84500
21907	66300
21908	114608
21909	116272
21910	73632
21911	98644
21912	109668
21913	75192
21914	87256
21915	98384
21916	101192
21917	100984
21918	99112
21919	105820
21920	105716
21921	134784
21922	129116
21923	106444
21924	67860
21925	72176
21926	70356
21927	79508
21928	112632
21929	74412
21930	105716
21931	93860
21932	110500
21933	100360
21934	66040
21935	109564
21936	108732
21937	63544
21938	124384
21939	71500
21940	111436
21941	117988
21942	113620
21943	120120
21944	117936
21945	122356
21946	144976
21947	104832
21948	114816
21949	124176
21950	121056
21951	102908
21952	119860
21953	
21954	97500
21955	111228
21956	89856
21957	95992
21958	85280
21959	83824
21960	65936
21961	68224
21962	72748
21963	70408
21964	86320
21965	67444
21966	66612
21967	75036
21968	79612
21969	100724
21970	78572
21971	63024
21972	85072
21973	74256
21974	72020
21975	70044
21976	71864
21977	56316
21978	65936
21979	46800
21980	47944
21981	99476
21982	56940
21983	81900
21984	88816
21985	
21986	82836
21987	103324
21988	80600
21989	75192
21990	117000
21991	77532
21992	92924
21993	88348
21994	108992
21995	87724
21996	94692
21997	79612
21998	68588
21999	87724
22000	84500
22001	88192
22002	70668
22003	75816
22004	96304
22005	66924
22006	48048
22007	95004
22008	87152
22009	71500
22010	74360
22011	98384
22012	57564
22013	80600
22014	85540
22015	
22016	54496
22017	64168
22018	49088
22019	71500
22020	69316
22021	65416
22022	85748
22023	70044
22024	85280
22025	63492
22026	72748
22027	74516
22028	65572
22029	76336
22030	46800
22031	67444
22032	49868
22033	68536
22034	52624
22035	66196
22036	68692
22037	
22038	84500
22039	67184
22040	96200
22041	80132
22042	67912
22043	74984
22044	47736
22045	53456
22046	71500
22047	63336
22048	88608
22049	54184
22050	59748
22051	71500
22052	61724
22053	50908
22054	72540
22055	51012
22056	76856
22057	71500
22058	66612
22059	75816
22060	71500
22061	59072
22062	72644
22063	75504
22064	58500
22065	63752
22066	77012
22067	77428
22068	66612
22069	87516
22070	61828
22071	64688
22072	60840
22073	56524
22074	67184
22075	68432
22076	62088
22077	69108
22078	84448
22079	59956
22080	85176
22081	71500
22082	
22083	61724
22084	59124
22085	77376
22086	101816
22087	87724
22088	70928
22089	72124
22090	63336
22091	67704
22092	68224
22093	73632
22094	66196
22095	56732
22096	87464
22097	70460
22098	94744
22099	68900
22100	98124
22101	98488
22102	96408
22103	102336
22104	76232
22105	78624
22106	63648
22107	81224
22108	54600
22109	73476
22110	91936
22111	111800
22112	83772
22113	77116
22114	68224
22115	74048
22116	84136
22117	95316
22118	107016
22119	107224
22120	86840
22121	100724
22122	109408
22123	88816
22124	109200
22125	89024
22126	92768
22127	105976
22128	79612
22129	71760
22130	90012
22131	80184
22132	98904
22133	91780
22134	61256
22135	106756
22136	84500
22137	57408
22138	85384
22139	70564
22140	80132
22141	71500
22142	83668
22143	93184
22144	83564
22145	109044
22146	117000
22147	110500
22148	101816
22149	74724
22150	88816
22151	79612
22152	95056
22153	97500
22154	99424
22155	118248
22156	77116
22157	87048
22158	97500
22159	94484
22160	58864
22161	100048
22162	68484
22163	76024
22164	74152
22165	89856
22166	84500
22167	79300
22168	109564
22169	77376
22170	86892
22171	58968
22172	83200
22173	85384
22174	
22175	66248
22176	64532
22177	86112
22178	66872
22179	84500
22180	84500
22181	71500
22182	85748
22183	61984
22184	73892
22185	70772
22186	108316
22187	79612
22188	94224
22189	75244
22190	105300
22191	110812
22192	93756
22193	62348
22194	59540
22195	123448
22196	88504
22197	64584
22198	107432
22199	109772
22200	95836
22201	92040
22202	63336
22203	109876
22204	79404
22205	
22206	80288
22207	92300
22208	63076
22209	66612
22210	46176
22211	75816
22212	57200
22213	64376
22214	91624
22215	94692
22216	69628
22217	86216
22218	117884
22219	73840
22220	91468
22221	80184
22222	113152
22223	107796
22224	62660
22225	65572
22226	60528
22227	96200
22228	94588
22229	89492
22230	85540
22231	57460
22232	59696
22233	69732
22234	97500
22235	56628
22236	77116
22237	68224
22238	120536
22239	79612
22240	75452
22241	70304
22242	92248
22243	87256
22244	96096
22245	96460
22246	70668
22247	74464
22248	70876
22249	93132
22250	69160
22251	79612
22252	62088
22253	95316
22254	80184
22255	69732
22256	56732
22257	69732
22258	51220
22259	112268
22260	102180
22261	112632
22262	107692
22263	79092
22264	69836
22265	87724
22266	57928
22267	
22268	134420
22269	76856
22270	80444
22271	90324
22272	130884
22273	71500
22274	113100
22275	105924
22276	88348
22277	66092
22278	85124
22279	109356
22280	65364
22281	60944
22282	71500
22283	134576
22284	56316
22285	
22286	113724
22287	137800
22288	96564
22289	105612
22290	76336
22291	76596
22292	65676
22293	49920
22294	67184
22295	74360
22296	62348
22297	43524
22298	106184
22299	116948
22300	65364
22301	59280
22302	75452
22303	76804
22304	78624
22305	78728
22306	113568
22307	93600
22308	85540
22309	68692
22310	65728
22311	76856
22312	68536
22313	65364
22314	120692
22315	60996
22316	80184
22317	86112
22318	76180
22319	93184
22320	102180
22321	47060
22322	52364
22323	71916
22324	58500
22325	54600
22326	92612
22327	64948
22328	128232
22329	107848
22330	59748
22331	97500
22332	46800
22333	58968
22334	71500
22335	65728
22336	49192
22337	62816
22338	60892
22339	55692
22340	59748
22341	49348
22342	47788
22343	59176
22344	48204
22345	53040
22346	78728
22347	72072
22348	60788
22349	67756
22350	48724
22351	70824
22352	70668
22353	
22354	62348
22355	65936
22356	94692
22357	70200
22358	76648
22359	73892
22360	61048
22361	47788
22362	53768
22363	
22364	46748
22365	97500
22366	125060
22367	
22368	106860
22369	106184
22370	169000
22371	100724
22372	92872
22373	78676
22374	74724
22375	108732
22376	115700
22377	87724
22378	124176
22379	96304
22380	50492
22381	108732
22382	73112
22383	137644
22384	63856
22385	97500
22386	95316
22387	85384
22388	81224
22389	107692
22390	87412
22391	89648
22392	148148
22393	104416
22394	89648
22395	100724
22396	67132
22397	74256
22398	70668
22399	134472
22400	54028
22401	126724
22402	247000
22403	125424
22404	99112
22405	55224
22406	66456
22407	97500
22408	68588
22409	148720
22410	110500
22411	136500
22412	122044
22413	43888
22414	101192
22415	82836
22416	71500
22417	90012
22418	117000
22419	112112
22420	123968
22421	90532
22422	96564
22423	115596
22424	113412
22425	104676
22426	83408
22427	104572
22428	128856
22429	86632
22430	104624
22431	91676
22432	112632
22433	120952
22434	90116
22435	118248
22436	82056
22437	94744
22438	134940
22439	118924
22440	75608
22441	143000
22442	82836
22443	94796
22444	82316
22445	149708
22446	92768
22447	83928
22448	147420
22449	128596
22450	84500
22451	138008
22452	82836
22453	58448
22454	52468
22455	79300
22456	130520
22457	128076
22458	
22459	100724
22460	53248
22461	97500
22462	89024
22463	72956
22464	169000
22465	45292
22466	42172
22467	73632
22468	73892
22469	98228
22470	113256
22471	80132
22472	95836
22473	71500
22474	100724
22475	63180
22476	81692
22477	62816
22478	63180
22479	93600
22480	82004
22481	70304
22482	79040
22483	102492
22484	100516
22485	84500
22486	79872
22487	104416
22488	70928
22489	93340
22490	85748
22491	67184
22492	115804
22493	112268
22494	96772
22495	97500
22496	107900
22497	72748
22498	111280
22499	133536
22500	83668
22501	121836
22502	105456
22503	136500
22504	99840
22505	125632
22506	78884
22507	70928
22508	102336
22509	105300
22510	90012
22511	102336
22512	95108
22513	67444
22514	95628
22515	108940
22516	151632
22517	125008
22518	56628
22519	127972
22520	87724
22521	84500
22522	107796
22523	121108
22524	74724
22525	91312
22526	126724
22527	93964
22528	101348
22529	71500
22530	102076
22531	84500
22532	95732
22533	75972
22534	55692
22535	83668
22536	97500
22537	99216
22538	117000
22539	95524
22540	96824
22541	95524
22542	71968
22543	89336
22544	67860
22545	57460
22546	53040
22547	69472
22548	65572
22549	67860
22550	84500
22551	85020
22552	76492
22553	70200
22554	106600
22555	
22556	63024
22557	65520
22558	62504
22559	65364
22560	57408
22561	49660
22562	65364
22563	66976
22564	86840
22565	142480
22566	169780
22567	157612
22568	132028
22569	154180
22570	125164
22571	176176
22572	152932
22573	169000
22574	117000
22575	137436
22576	154232
22577	139152
22578	157456
22579	114400
22580	127348
22581	151944
22582	172952
22583	160004
22584	143000
22585	131820
22586	163228
22587	155012
22588	123916
22589	162500
22590	151320
22591	157144
22592	165412
22593	123448
22594	159536
22595	122824
22596	157716
22597	134992
22598	115960
22599	105612
22600	156988
22601	149448
22602	124956
22603	121680
22604	124540
22605	141700
22606	130832
22607	127972
22608	127764
22609	128076
22610	164112
22611	158184
22612	119548
22613	138268
22614	166972
22615	111592
22616	132184
22617	138632
22618	97500
22619	138320
22620	123864
22621	124072
22622	101192
22623	118976
22624	118144
22625	129220
22626	162500
22627	133692
22628	147680
22629	159224
22630	166192
22631	122980
22632	159900
22633	159692
22634	168220
22635	148356
22636	135200
22637	152464
22638	154076
22639	144976
22640	151216
22641	158704
22642	138216
22643	110500
22644	128856
22645	114400
22646	119548
22647	146848
22648	157144
22649	139724
22650	133224
22651	149448
22652	157820
22653	172224
22654	143000
22655	112424
22656	128648
22657	137436
22658	170144
22659	135200
22660	157248
22661	149448
22662	131196
22663	137072
22664	156884
22665	143000
22666	134888
22667	160316
22668	169988
22669	118404
22670	159536
22671	102648
22672	152724
22673	123448
22674	143000
22675	154752
22676	125320
22677	145548
22678	123968
22679	166088
22680	164632
22681	150384
22682	161980
22683	145548
22684	125632
22685	143624
22686	154752
22687	137488
22688	160004
22689	159224
22690	159068
22691	156988
22692	134524
22693	172536
22694	161564
22695	158860
22696	146224
22697	161564
22698	169000
22699	146224
22700	124748
22701	145964
22702	144508
22703	152932
22704	144248
22705	160316
22706	169000
22707	172224
22708	123448
22709	118040
22710	127504
22711	101816
22712	122668
22713	140088
22714	118352
22715	135980
22716	121316
22717	108056
22718	126568
22719	124384
22720	121056
22721	126880
22722	135200
22723	127868
22724	122720
22725	106184
22726	124748
22727	139100
22728	136968
22729	120900
22730	136500
22731	135200
22732	131716
22733	119756
22734	122668
22735	141544
22736	163228
22737	107224
22738	138112
22739	109876
22740	160732
22741	160732
22742	133224
22743	116116
22744	151060
22745	131456
22746	143000
22747	125944
22748	147316
22749	139984
22750	152724
22751	141440
22752	126152
22753	140608
22754	121940
22755	124592
22756	154388
22757	145860
22758	138632
22759	102856
22760	144612
22761	118144
22762	131404
22763	120224
22764	141232
22765	131612
22766	175448
22767	157092
22768	139516
22769	173680
22770	167908
22771	150748
22772	146224
22773	192400
22774	174148
22775	146692
22776	160316
22777	37648
22778	145756
22779	173316
22780	191724
22781	152464
22782	171132
22783	173316
22784	187564
22785	204724
22786	146536
22787	151632
22788	
22789	129948
22790	168064
22791	139724
22792	121316
22793	140192
22794	124748
22795	119288
22796	143000
22797	169780
22798	140608
22799	132600
22800	132860
22801	144144
22802	122148
22803	139516
22804	147316
22805	148876
22806	117988
22807	161200
22808	123448
22809	156780
22810	132860
22811	157300
22812	133536
22813	153764
22814	127764
22815	134316
22816	163904
22817	138892
22818	171340
22819	167544
22820	145548
22821	152724
22822	174980
22823	152412
22824	122356
22825	129272
22826	144144
22827	135876
22828	139100
22829	120848
22830	123448
22831	123448
22832	111436
22833	152724
22834	164632
22835	203632
22836	171548
22837	169988
22838	131612
22839	157456
22840	159484
22841	209820
22842	177320
22843	122876
22844	163436
22845	181116
22846	174720
22847	180336
22848	184548
22849	159692
22850	149448
22851	155168
22852	159016
22853	166816
22854	124384
22855	169000
22856	179348
22857	170612
22858	138632
22859	177632
22860	169000
22861	143000
22862	171548
22863	166556
22864	157300
22865	166816
22866	136500
22867	162500
22868	165256
22869	180492
22870	160108
22871	169000
22872	157612
22873	159224
22874	160316
22875	158548
22876	176176
22877	123448
22878	163436
22879	170612
22880	184860
22881	195000
22882	180752
22883	169780
22884	166400
22885	145860
22886	179764
22887	152412
22888	117000
22889	137800
22890	179608
22891	
22892	152048
22893	191984
22894	188032
22895	146692
22896	192816
22897	195000
22898	140088
22899	159224
22900	132548
22901	175032
22902	135668
22903	150748
22904	180492
22905	170248
22906	137800
22907	35724
22908	36920
22909	164112
22910	92300
22911	32084
22912	161408
22913	158600
22914	187564
22915	171548
22916	157456
22917	149448
22918	192660
22919	176384
22920	157820
22921	143988
22922	72904
22923	163072
22924	157820
22925	195000
22926	154492
22927	163228
22928	40092
22929	40560
22930	157612
22931	152724
22932	138268
22933	157612
22934	153088
22935	117000
22936	88192
22937	152464
22938	
22939	38636
22940	38428
22941	
22942	133224
22943	103116
22944	159224
22945	117000
22946	124384
22947	115128
22948	198224
22949	157404
22950	162500
22951	154336
22952	180856
22953	141336
22954	163592
22955	154752
22956	169000
22957	157872
22958	171548
22959	145132
22960	146692
22961	143000
22962	138632
22963	160628
22964	179348
22965	157300
22966	163436
22967	166608
22968	170612
22969	171964
22970	170404
22971	138268
22972	161564
22973	125632
22974	
22975	165100
22976	187876
22977	176384
22978	126464
22979	126100
22980	129012
22981	143000
22982	210600
22983	129168
22984	120380
22985	164008
22986	173628
22987	114400
22988	151632
22989	173680
22990	148148
22991	166816
22992	158184
22993	141128
22994	171132
22995	172224
22996	137592
22997	172224
22998	170404
22999	135200
23000	97500
23001	159900
23002	148148
23003	162500
23004	139100
23005	140192
23006	141544
23007	173680
23008	168116
23009	151840
