SA1_internal_2021	AgeStudent	students
57863	25+	8
57864	0-4	5
57864	5-14	22
57864	15-19	8
57864	20-24	3
57864	25+	7
57865	5-14	45
57865	15-19	9
57865	20-24	4
57865	25+	6
57866	0-4	8
57866	5-14	85
57866	15-19	13
57866	20-24	3
57866	25+	21
57867	0-4	3
57867	5-14	62
57867	15-19	11
57867	25+	17
57868	0-4	5
57868	5-14	36
57868	15-19	4
57869	5-14	8
57869	25+	5
57870	0-4	3
57870	5-14	40
57870	15-19	9
57870	25+	8
57871	0-4	12
57871	5-14	65
57871	15-19	7
57871	20-24	4
57871	25+	4
57872	5-14	14
57872	15-19	3
57872	25+	7
57873	0-4	10
57873	5-14	35
57873	15-19	11
57873	25+	11
57874	0-4	6
57874	5-14	47
57874	15-19	13
57875	0-4	6
57875	5-14	13
57875	15-19	7
57876	5-14	3
57876	15-19	6
57877	5-14	10
57877	25+	3
57878	0-4	6
57878	5-14	50
57878	15-19	12
57878	20-24	4
57878	25+	12
57879	0-4	8
57879	5-14	42
57879	15-19	4
57879	25+	3
57880	5-14	14
57880	15-19	5
57881	5-14	11
57883	5-14	23
57883	15-19	3
57884	0-4	6
57884	5-14	43
57884	15-19	7
57885	0-4	4
57885	5-14	35
57885	15-19	3
57885	25+	5
57886	0-4	12
57886	5-14	76
57886	15-19	12
57886	20-24	3
57886	25+	19
57887	5-14	6
57888	0-4	12
57888	5-14	66
57888	15-19	11
57889	0-4	7
57889	5-14	20
57889	15-19	3
57889	25+	6
57890	5-14	19
57890	15-19	3
57891	0-4	5
57891	5-14	43
57891	15-19	6
57893	5-14	11
57894	0-4	3
57894	5-14	26
57895	0-4	7
57895	5-14	67
57895	15-19	5
57895	20-24	3
57895	25+	23
57896	15-19	18
57897	5-14	30
57897	15-19	6
57898	5-14	15
57899	0-4	3
57899	5-14	63
57899	15-19	20
57899	25+	3
57900	5-14	18
57900	15-19	5
57900	25+	3
57901	0-4	9
57901	5-14	31
57901	15-19	4
57902	0-4	6
57902	5-14	63
57902	15-19	16
57902	25+	15
57903	5-14	27
57904	5-14	58
57904	15-19	37
57905	0-4	4
57905	5-14	71
57905	15-19	11
57906	5-14	17
57907	0-4	3
57907	5-14	22
57907	15-19	5
57907	25+	4
57908	0-4	5
57908	5-14	60
57908	15-19	20
57909	0-4	5
57909	5-14	50
57909	15-19	3
57910	0-4	4
57910	5-14	12
57911	0-4	6
57911	5-14	37
57911	15-19	3
57911	25+	9
57912	0-4	3
57912	5-14	11
57912	15-19	5
57912	25+	3
57913	0-4	4
57913	5-14	25
57913	15-19	4
57914	0-4	15
57914	5-14	104
57914	15-19	16
57914	20-24	3
57914	25+	27
57915	5-14	8
57916	0-4	12
57916	5-14	74
57916	15-19	19
57916	20-24	3
57916	25+	18
57917	0-4	9
57917	5-14	69
57917	15-19	17
57917	25+	22
57918	0-4	4
57918	5-14	40
57918	15-19	7
57918	20-24	8
57918	25+	11
57919	5-14	36
57919	15-19	4
57919	25+	4
57920	0-4	6
57920	5-14	25
57920	15-19	5
57920	25+	3
57921	5-14	19
57921	15-19	3
57922	0-4	7
57922	5-14	68
57922	15-19	5
57922	25+	4
57923	0-4	7
57923	5-14	51
57923	15-19	7
57923	20-24	8
57923	25+	13
57924	0-4	16
57924	5-14	45
57924	15-19	13
57924	25+	18
57925	0-4	3
57925	5-14	34
57925	15-19	3
57925	25+	4
57926	0-4	3
57926	5-14	72
57926	15-19	12
57926	20-24	3
57926	25+	15
57927	0-4	3
57927	5-14	11
57927	15-19	4
57929	0-4	8
57929	5-14	86
57929	15-19	13
57929	20-24	3
57929	25+	10
57930	0-4	3
57930	5-14	15
57930	15-19	3
57931	0-4	9
57931	5-14	46
57931	15-19	9
57931	25+	4
57932	0-4	5
57932	5-14	28
57932	15-19	8
57932	25+	8
57933	5-14	17
57933	15-19	3
57933	25+	3
57934	0-4	6
57934	5-14	63
57934	15-19	6
57935	0-4	12
57935	5-14	115
57935	15-19	23
57935	25+	5
57936	0-4	4
57936	5-14	70
57936	15-19	7
57936	25+	4
57937	0-4	3
57937	5-14	32
57937	15-19	6
57938	5-14	18
57938	15-19	4
57939	5-14	10
57939	25+	6
57940	0-4	5
57940	5-14	43
57940	15-19	9
57940	25+	9
57941	5-14	18
57941	20-24	6
57941	25+	19
57942	5-14	18
57942	15-19	3
57942	25+	5
57943	5-14	6
57943	15-19	7
57943	20-24	7
57943	25+	37
57945	0-4	18
57945	5-14	65
57945	15-19	9
57946	20-24	4
57946	25+	9
57947	5-14	22
57947	15-19	4
57948	5-14	14
57948	15-19	6
57949	0-4	4
57949	5-14	27
57949	15-19	3
57950	0-4	3
57950	5-14	15
57950	15-19	5
57950	25+	23
57951	5-14	8
57952	5-14	9
57952	15-19	8
57953	5-14	10
57954	5-14	7
57954	20-24	3
57954	25+	10
57955	5-14	22
57955	15-19	3
57956	5-14	51
57956	15-19	4
57956	20-24	5
57956	25+	15
57957	0-4	10
57957	5-14	71
57957	15-19	14
57957	25+	12
57958	5-14	12
57958	15-19	4
57958	20-24	4
57958	25+	13
57959	0-4	6
57959	5-14	46
57959	15-19	11
57959	20-24	4
57959	25+	11
57960	0-4	3
57960	5-14	29
57960	15-19	8
57960	25+	5
57961	0-4	4
57961	5-14	43
57961	15-19	7
57961	25+	14
57962	0-4	5
57962	5-14	59
57962	15-19	10
57962	25+	7
57963	0-4	8
57963	5-14	37
57963	15-19	4
57963	20-24	11
57963	25+	18
57964	0-4	4
57964	5-14	45
57964	15-19	7
57964	20-24	4
57964	25+	5
57965	0-4	8
57965	5-14	70
57965	15-19	5
57965	25+	20
57967	0-4	15
57967	5-14	71
57967	15-19	14
57967	25+	14
57969	0-4	8
57969	5-14	47
57969	15-19	9
57969	20-24	3
57969	25+	8
57971	0-4	8
57971	5-14	49
57971	15-19	12
57971	20-24	5
57971	25+	12
57973	0-4	3
57973	5-14	8
57974	0-4	11
57974	5-14	66
57974	15-19	6
57974	20-24	9
57974	25+	23
57975	0-4	9
57975	5-14	35
57975	15-19	8
57975	25+	10
57976	0-4	20
57976	5-14	126
57976	15-19	19
57976	25+	44
57978	5-14	5
57978	15-19	4
57979	0-4	16
57979	5-14	89
57979	15-19	13
57979	20-24	4
57979	25+	31
57980	5-14	20
57980	25+	11
57981	5-14	20
57981	15-19	4
57981	25+	5
57983	0-4	5
57983	5-14	47
57983	15-19	3
57983	20-24	4
57983	25+	21
57984	0-4	6
57984	5-14	35
57984	15-19	9
57984	25+	13
57985	5-14	15
57985	15-19	5
57985	25+	3
57986	0-4	13
57986	5-14	98
57986	15-19	5
57986	25+	15
57989	0-4	3
57989	5-14	20
57989	15-19	7
57989	25+	6
57990	5-14	23
57990	15-19	4
57990	20-24	4
57990	25+	6
57991	0-4	3
57991	5-14	34
57991	15-19	17
57991	20-24	7
57991	25+	11
57992	0-4	11
57992	5-14	90
57992	15-19	19
57992	20-24	3
57992	25+	18
57993	0-4	5
57993	5-14	48
57993	15-19	17
57993	20-24	6
57993	25+	15
57994	0-4	12
57994	5-14	59
57994	15-19	7
57994	20-24	7
57994	25+	27
57995	0-4	7
57995	5-14	96
57995	15-19	20
57995	25+	19
57996	0-4	17
57996	5-14	104
57996	15-19	21
57996	20-24	3
57996	25+	22
57997	0-4	9
57997	5-14	70
57997	15-19	15
57997	20-24	5
57997	25+	18
57998	0-4	4
57998	5-14	43
57998	15-19	14
57998	20-24	7
57998	25+	11
57999	0-4	9
57999	5-14	39
57999	15-19	10
57999	25+	12
58000	0-4	4
58000	5-14	47
58000	15-19	12
58000	25+	7
58001	0-4	17
58001	5-14	92
58001	15-19	16
58001	20-24	13
58001	25+	30
58002	0-4	6
58002	5-14	59
58002	15-19	7
58002	20-24	3
58002	25+	12
58003	0-4	4
58003	5-14	34
58003	15-19	9
58003	25+	9
58004	0-4	3
58004	5-14	20
58004	15-19	15
58004	25+	15
58005	0-4	10
58005	5-14	62
58005	15-19	23
58005	20-24	7
58005	25+	21
58006	0-4	11
58006	5-14	60
58006	15-19	13
58006	25+	7
58007	0-4	5
58007	5-14	73
58007	15-19	18
58007	20-24	5
58007	25+	18
58008	0-4	35
58008	5-14	172
58008	15-19	17
58008	20-24	7
58008	25+	31
58009	0-4	10
58009	5-14	49
58009	15-19	15
58009	25+	7
58010	0-4	5
58010	5-14	59
58010	15-19	13
58010	25+	6
58011	0-4	10
58011	5-14	119
58011	15-19	24
58011	25+	24
58013	25+	5
58015	5-14	10
58015	15-19	5
58017	5-14	6
58017	20-24	3
58017	25+	13
58019	0-4	8
58019	5-14	33
58019	15-19	7
58019	25+	8
58020	0-4	6
58020	5-14	32
58020	15-19	4
58020	25+	3
58021	0-4	6
58021	5-14	18
58021	15-19	3
58021	25+	4
58022	0-4	9
58022	5-14	46
58022	25+	20
58023	0-4	12
58023	5-14	58
58023	15-19	8
58023	20-24	3
58023	25+	5
58024	0-4	7
58024	5-14	53
58024	15-19	4
58024	25+	6
58025	0-4	8
58025	5-14	43
58025	25+	9
58026	0-4	5
58026	5-14	47
58026	15-19	11
58026	25+	7
58027	0-4	3
58027	5-14	52
58027	15-19	14
58027	20-24	4
58027	25+	14
58028	0-4	13
58028	5-14	56
58028	20-24	4
58028	25+	18
58029	0-4	13
58029	5-14	102
58029	15-19	16
58029	25+	3
58030	0-4	8
58030	5-14	27
58030	25+	9
58031	0-4	6
58031	5-14	34
58031	15-19	3
58031	20-24	4
58031	25+	5
58033	0-4	15
58033	5-14	121
58033	15-19	8
58033	25+	31
58035	5-14	8
58035	25+	14
58036	0-4	15
58036	5-14	90
58036	15-19	16
58036	25+	4
58037	0-4	8
58037	5-14	66
58037	15-19	14
58037	25+	8
58038	0-4	11
58038	5-14	53
58038	15-19	6
58038	20-24	3
58038	25+	12
58039	0-4	7
58039	5-14	75
58039	15-19	16
58039	25+	16
58040	0-4	9
58040	5-14	47
58040	15-19	10
58040	25+	13
58041	0-4	10
58041	5-14	57
58041	15-19	20
58041	25+	12
58042	0-4	7
58042	5-14	47
58042	15-19	14
58042	25+	11
58043	25+	4
58044	0-4	5
58044	5-14	43
58044	15-19	5
58044	20-24	4
58044	25+	9
58045	5-14	26
58045	15-19	11
58045	25+	5
58046	0-4	5
58046	5-14	27
58046	15-19	4
58046	25+	9
58048	0-4	12
58048	5-14	58
58048	15-19	17
58048	20-24	4
58048	25+	9
58049	0-4	4
58049	5-14	22
58049	15-19	12
58049	20-24	4
58049	25+	9
58050	0-4	15
58050	5-14	86
58050	15-19	11
58050	20-24	6
58050	25+	10
58051	0-4	4
58051	5-14	33
58051	15-19	9
58051	25+	7
58052	0-4	9
58052	5-14	34
58052	15-19	15
58052	20-24	3
58052	25+	13
58053	25+	6
58054	0-4	12
58054	5-14	56
58054	15-19	12
58054	25+	8
58055	0-4	4
58055	5-14	20
58055	15-19	4
58055	25+	8
58056	0-4	13
58056	5-14	121
58056	15-19	26
58056	20-24	6
58056	25+	25
58057	0-4	6
58057	5-14	63
58057	15-19	4
58057	25+	8
58058	0-4	7
58058	5-14	44
58058	15-19	15
58058	20-24	4
58058	25+	11
58059	5-14	22
58059	15-19	5
58059	25+	3
58060	0-4	10
58060	5-14	62
58060	15-19	12
58060	20-24	6
58060	25+	14
58061	0-4	12
58061	5-14	90
58061	15-19	25
58061	20-24	3
58061	25+	17
58062	0-4	11
58062	5-14	44
58062	15-19	16
58062	20-24	3
58062	25+	15
58063	0-4	10
58063	5-14	68
58063	15-19	15
58063	20-24	7
58063	25+	12
58064	0-4	7
58064	5-14	23
58064	15-19	10
58064	20-24	3
58064	25+	10
58065	0-4	13
58065	5-14	20
58065	15-19	13
58065	25+	9
58066	0-4	59
58066	5-14	472
58066	15-19	98
58066	20-24	11
58066	25+	94
58067	0-4	13
58067	5-14	64
58067	15-19	5
58067	20-24	4
58067	25+	7
58068	0-4	14
58068	5-14	59
58068	15-19	13
58068	25+	7
58069	0-4	9
58069	5-14	36
58069	15-19	9
58069	20-24	3
58069	25+	8
58070	0-4	8
58070	5-14	36
58070	15-19	6
58070	25+	19
58071	0-4	3
58071	5-14	44
58071	15-19	11
58071	20-24	3
58071	25+	4
58072	0-4	5
58072	5-14	19
58072	15-19	9
58072	25+	4
58073	5-14	25
58073	20-24	3
58073	25+	9
58074	0-4	5
58074	5-14	41
58074	15-19	6
58074	20-24	4
58074	25+	9
58075	5-14	29
58075	15-19	8
58075	20-24	6
58077	0-4	3
58077	5-14	42
58077	15-19	10
58077	25+	8
58078	0-4	14
58078	5-14	97
58078	15-19	17
58078	20-24	6
58078	25+	21
58079	0-4	10
58079	5-14	54
58079	15-19	12
58079	25+	6
58081	0-4	28
58081	5-14	89
58081	15-19	26
58081	25+	19
58082	0-4	13
58082	5-14	83
58082	15-19	24
58082	25+	12
58083	0-4	10
58083	5-14	57
58083	15-19	15
58083	25+	9
58084	5-14	8
58084	20-24	10
58084	25+	23
58085	0-4	5
58085	5-14	47
58085	15-19	7
58085	25+	10
58086	5-14	32
58086	15-19	6
58086	25+	9
58087	25+	16
58088	5-14	17
58088	15-19	5
58088	25+	3
58089	0-4	3
58089	5-14	22
58089	15-19	10
58089	25+	4
58090	0-4	4
58090	5-14	60
58090	15-19	12
58090	25+	13
58091	5-14	20
58091	15-19	8
58092	5-14	17
58092	15-19	7
58092	20-24	3
58092	25+	8
58094	0-4	4
58094	5-14	31
58094	15-19	7
58094	20-24	4
58094	25+	4
58095	0-4	11
58095	5-14	61
58095	15-19	15
58095	25+	11
58096	0-4	3
58096	5-14	40
58096	15-19	11
58096	25+	10
58097	0-4	6
58097	5-14	28
58097	15-19	6
58097	20-24	3
58097	25+	8
58098	0-4	10
58098	5-14	73
58098	15-19	11
58098	20-24	8
58098	25+	7
58101	0-4	24
58101	5-14	136
58101	15-19	29
58101	25+	29
58102	5-14	9
58102	25+	3
58103	0-4	4
58103	5-14	44
58103	15-19	13
58103	20-24	3
58104	0-4	6
58104	5-14	63
58104	15-19	16
58104	25+	10
58105	0-4	3
58105	5-14	28
58105	15-19	11
58106	0-4	12
58106	5-14	92
58106	15-19	26
58106	25+	5
58107	0-4	4
58107	5-14	39
58107	15-19	17
58107	20-24	3
58107	25+	9
58108	0-4	7
58108	5-14	46
58108	15-19	12
58108	20-24	6
58108	25+	4
58109	5-14	10
58109	15-19	7
58109	20-24	3
58109	25+	8
58110	0-4	4
58110	5-14	24
58110	15-19	3
58110	20-24	3
58110	25+	6
58111	0-4	9
58111	5-14	53
58111	15-19	16
58111	25+	12
58112	5-14	12
58112	15-19	6
58112	25+	4
58113	0-4	8
58113	5-14	14
58113	15-19	19
58113	20-24	6
58113	25+	15
58114	0-4	4
58114	5-14	29
58114	15-19	11
58114	25+	3
58115	0-4	9
58115	5-14	65
58115	15-19	17
58115	20-24	8
58115	25+	11
58117	0-4	3
58117	5-14	10
58117	15-19	10
58117	20-24	3
58117	25+	5
58118	0-4	19
58118	5-14	118
58118	15-19	20
58118	20-24	5
58118	25+	22
58119	0-4	7
58119	5-14	110
58119	15-19	27
58119	20-24	5
58119	25+	8
58120	5-14	45
58120	15-19	17
58120	20-24	8
58120	25+	5
58121	0-4	9
58121	5-14	65
58121	15-19	24
58121	20-24	3
58121	25+	9
58122	0-4	6
58122	5-14	51
58122	15-19	15
58122	25+	3
58123	0-4	8
58123	5-14	23
58123	15-19	7
58123	20-24	3
58123	25+	8
58124	0-4	3
58124	5-14	31
58124	15-19	11
58124	20-24	3
58124	25+	6
58125	0-4	3
58125	5-14	23
58125	15-19	11
58125	25+	6
58126	5-14	27
58126	15-19	7
58126	20-24	5
58126	25+	7
58127	0-4	6
58127	5-14	60
58127	15-19	25
58127	20-24	8
58127	25+	8
58128	5-14	13
58128	15-19	9
58128	25+	7
58129	0-4	4
58129	5-14	45
58129	15-19	13
58129	20-24	8
58129	25+	6
58131	0-4	4
58131	5-14	28
58131	15-19	8
58131	25+	8
58132	0-4	3
58132	5-14	31
58132	15-19	9
58132	20-24	4
58132	25+	5
58133	5-14	19
58133	15-19	7
58133	25+	5
58134	5-14	28
58134	15-19	14
58134	25+	8
58135	0-4	12
58135	5-14	60
58135	15-19	22
58135	25+	17
58136	0-4	8
58136	5-14	52
58136	15-19	13
58136	20-24	5
58136	25+	10
58137	5-14	38
58137	15-19	6
58137	20-24	4
58137	25+	3
58138	0-4	3
58138	5-14	44
58138	15-19	9
58138	25+	11
58139	5-14	23
58139	15-19	6
58139	20-24	5
58139	25+	6
58140	0-4	3
58140	5-14	34
58140	15-19	4
58141	0-4	11
58141	5-14	69
58141	15-19	11
58141	20-24	6
58141	25+	16
58142	0-4	8
58142	5-14	44
58142	15-19	5
58143	0-4	3
58143	5-14	47
58143	15-19	15
58143	25+	3
58144	0-4	6
58144	5-14	19
58144	15-19	4
58144	25+	10
58145	0-4	8
58145	5-14	41
58145	15-19	16
58145	25+	8
58147	0-4	4
58147	5-14	20
58147	15-19	4
58147	25+	7
58148	5-14	9
58149	0-4	3
58149	5-14	27
58149	15-19	7
58149	25+	5
58150	5-14	23
58150	15-19	3
58150	25+	8
58151	0-4	20
58151	5-14	70
58151	15-19	3
58151	25+	24
58153	0-4	4
58153	5-14	57
58153	15-19	12
58153	20-24	4
58153	25+	10
58155	5-14	10
58155	25+	3
58156	0-4	4
58156	5-14	23
58156	15-19	5
58156	25+	3
58157	0-4	4
58157	5-14	30
58157	15-19	8
58157	20-24	5
58157	25+	11
58158	0-4	3
58158	5-14	27
58158	15-19	3
58158	20-24	4
58158	25+	8
58159	0-4	5
58159	5-14	28
58159	15-19	5
58159	25+	8
58160	0-4	18
58160	5-14	37
58160	15-19	10
58160	25+	3
58161	0-4	6
58161	5-14	21
58161	15-19	7
58161	20-24	3
58161	25+	5
58162	0-4	11
58162	5-14	33
58162	15-19	3
58162	25+	9
58163	5-14	31
58163	15-19	4
58163	25+	10
58164	0-4	6
58164	5-14	36
58164	15-19	5
58164	25+	18
58165	0-4	9
58165	5-14	19
58165	15-19	9
58165	25+	10
58166	0-4	4
58166	5-14	14
58166	15-19	4
58166	25+	3
58167	0-4	6
58167	5-14	53
58167	15-19	9
58167	20-24	3
58167	25+	5
58168	0-4	6
58168	5-14	26
58168	15-19	3
58169	5-14	32
58169	15-19	7
58169	20-24	3
58169	25+	4
58170	5-14	22
58170	15-19	4
58171	0-4	3
58171	5-14	20
58171	15-19	10
58171	25+	8
58172	5-14	30
58172	20-24	6
58172	25+	12
58173	5-14	34
58173	15-19	6
58173	25+	10
58174	5-14	15
58175	5-14	6
58175	25+	6
58176	0-4	10
58176	5-14	85
58176	15-19	12
58176	20-24	10
58176	25+	13
58177	5-14	17
58177	25+	3
58179	0-4	10
58179	5-14	32
58179	15-19	3
58179	25+	5
58180	0-4	3
58180	5-14	55
58180	15-19	15
58180	20-24	7
58180	25+	13
58181	5-14	29
58181	15-19	11
58181	20-24	6
58181	25+	8
58182	0-4	5
58182	5-14	13
58182	25+	7
58183	0-4	4
58183	5-14	48
58183	15-19	11
58183	20-24	5
58183	25+	19
58184	5-14	14
58184	25+	7
58185	0-4	4
58185	5-14	46
58185	15-19	15
58185	20-24	5
58185	25+	17
58186	0-4	5
58186	5-14	33
58186	15-19	6
58186	25+	9
58187	0-4	9
58187	5-14	61
58187	15-19	3
58187	25+	13
58188	0-4	10
58188	5-14	52
58188	20-24	3
58188	25+	13
58189	0-4	7
58189	5-14	87
58189	15-19	16
58189	20-24	6
58189	25+	20
58190	0-4	11
58190	5-14	40
58190	15-19	17
58190	20-24	3
58190	25+	7
58191	0-4	5
58191	5-14	30
58191	15-19	12
58191	25+	10
58192	0-4	14
58192	5-14	39
58192	15-19	15
58192	25+	9
58193	0-4	8
58193	5-14	55
58193	15-19	15
58193	20-24	6
58193	25+	14
58194	0-4	3
58194	5-14	32
58194	15-19	10
58194	25+	7
58195	0-4	7
58195	5-14	42
58195	15-19	11
58195	20-24	3
58195	25+	14
58196	0-4	5
58196	5-14	53
58196	15-19	17
58196	25+	6
58197	0-4	6
58197	5-14	41
58197	15-19	7
58197	20-24	5
58197	25+	4
58198	0-4	13
58198	5-14	48
58198	15-19	8
58198	20-24	4
58198	25+	13
58199	0-4	9
58199	5-14	56
58199	15-19	9
58199	20-24	3
58199	25+	7
58200	0-4	12
58200	5-14	42
58200	15-19	3
58200	25+	16
58201	0-4	7
58201	5-14	54
58201	15-19	13
58201	20-24	9
58201	25+	9
58202	0-4	3
58202	5-14	48
58202	15-19	13
58202	20-24	4
58202	25+	11
58204	0-4	10
58204	5-14	68
58204	15-19	12
58204	25+	14
58205	0-4	6
58205	5-14	43
58205	15-19	6
58205	20-24	3
58205	25+	27
58206	0-4	5
58206	5-14	55
58206	15-19	10
58206	20-24	6
58206	25+	9
58207	5-14	15
58207	15-19	4
58207	25+	5
58208	0-4	8
58208	5-14	62
58208	15-19	16
58208	20-24	4
58208	25+	14
58209	0-4	8
58209	5-14	77
58209	15-19	17
58209	20-24	6
58209	25+	26
58210	0-4	3
58210	5-14	24
58210	15-19	11
58210	20-24	3
58210	25+	12
58211	5-14	21
58211	15-19	8
58211	25+	8
58212	5-14	24
58212	15-19	6
58212	25+	4
58213	5-14	5
58213	25+	5
58214	0-4	5
58214	5-14	37
58214	15-19	3
58214	25+	9
58215	0-4	7
58215	5-14	85
58215	15-19	28
58215	20-24	12
58215	25+	13
58216	0-4	8
58216	5-14	9
58216	15-19	3
58216	20-24	51
58216	25+	49
58217	0-4	5
58217	5-14	62
58217	15-19	26
58217	25+	18
58218	0-4	3
58218	5-14	34
58218	15-19	8
58218	20-24	6
58218	25+	19
58219	0-4	13
58219	5-14	66
58219	15-19	13
58219	20-24	8
58219	25+	10
58220	0-4	17
58220	5-14	72
58220	15-19	29
58220	20-24	7
58220	25+	20
58221	5-14	23
58221	15-19	9
58221	20-24	6
58221	25+	21
58222	0-4	6
58222	5-14	32
58222	15-19	12
58222	20-24	5
58222	25+	18
58223	0-4	18
58223	5-14	74
58223	15-19	22
58223	25+	16
58224	0-4	7
58224	5-14	51
58224	15-19	26
58224	20-24	5
58224	25+	20
58225	0-4	20
58225	5-14	145
58225	15-19	45
58225	20-24	4
58225	25+	22
58226	0-4	8
58226	5-14	28
58226	15-19	24
58226	20-24	4
58226	25+	6
58227	0-4	15
58227	5-14	35
58227	15-19	11
58227	20-24	4
58227	25+	7
58228	0-4	8
58228	5-14	44
58228	15-19	13
58228	25+	12
58229	0-4	7
58229	5-14	75
58229	15-19	19
58229	20-24	3
58229	25+	14
58230	0-4	8
58230	5-14	69
58230	15-19	14
58230	20-24	6
58230	25+	13
58231	0-4	12
58231	5-14	95
58231	15-19	24
58231	20-24	3
58231	25+	18
58232	0-4	21
58232	5-14	131
58232	15-19	16
58232	20-24	5
58232	25+	42
58233	0-4	11
58233	5-14	63
58233	15-19	18
58233	25+	9
58235	0-4	10
58235	5-14	72
58235	15-19	17
58235	20-24	5
58235	25+	12
58236	0-4	10
58236	5-14	70
58236	15-19	13
58236	25+	26
58238	0-4	11
58238	5-14	76
58238	15-19	19
58238	25+	21
58239	5-14	34
58239	25+	7
58240	0-4	12
58240	5-14	40
58240	15-19	5
58240	20-24	5
58240	25+	7
58241	0-4	10
58241	5-14	44
58241	15-19	6
58241	20-24	9
58241	25+	15
58242	0-4	4
58242	5-14	54
58242	15-19	12
58242	25+	21
58243	0-4	14
58243	5-14	43
58243	15-19	13
58243	25+	6
58244	0-4	8
58244	5-14	56
58244	15-19	10
58244	20-24	3
58244	25+	14
58245	0-4	5
58245	5-14	27
58245	15-19	10
58245	25+	15
58246	0-4	5
58246	5-14	43
58246	15-19	11
58246	20-24	4
58246	25+	9
58247	0-4	11
58247	5-14	59
58247	15-19	20
58247	20-24	5
58247	25+	19
58248	0-4	4
58248	5-14	36
58248	15-19	11
58248	20-24	4
58249	0-4	17
58249	5-14	73
58249	15-19	13
58249	25+	19
58250	0-4	9
58250	5-14	49
58250	15-19	7
58250	20-24	5
58250	25+	24
58251	0-4	12
58251	5-14	51
58251	15-19	17
58251	20-24	11
58251	25+	11
58252	0-4	16
58252	5-14	80
58252	15-19	27
58252	20-24	11
58252	25+	14
58253	0-4	11
58253	5-14	61
58253	15-19	13
58253	20-24	3
58253	25+	12
58254	0-4	6
58254	5-14	55
58254	15-19	14
58254	20-24	9
58254	25+	14
58255	0-4	12
58255	5-14	51
58255	15-19	4
58255	20-24	8
58255	25+	14
58256	0-4	5
58256	5-14	25
58256	15-19	9
58256	25+	7
58257	0-4	7
58257	5-14	34
58257	15-19	9
58257	20-24	5
58257	25+	12
58259	0-4	10
58259	5-14	51
58259	15-19	10
58259	25+	10
58260	0-4	6
58260	5-14	56
58260	15-19	13
58260	25+	20
58262	0-4	9
58262	5-14	43
58262	15-19	12
58262	25+	17
58263	5-14	25
58263	15-19	4
58263	20-24	3
58263	25+	8
58268	5-14	16
58268	15-19	4
58268	25+	3
58269	5-14	10
58269	15-19	4
58269	20-24	3
58269	25+	12
58270	5-14	13
58270	15-19	3
58270	25+	5
58271	0-4	3
58271	5-14	24
58271	15-19	4
58271	25+	6
58272	5-14	7
58273	5-14	61
58273	15-19	12
58273	20-24	9
58273	25+	7
58274	5-14	25
58274	15-19	8
58274	25+	3
58275	5-14	5
58276	0-4	11
58276	5-14	27
58276	15-19	13
58276	25+	3
58277	0-4	3
58277	5-14	40
58277	15-19	8
58277	20-24	5
58277	25+	5
58278	5-14	40
58278	15-19	17
58278	25+	12
58279	5-14	25
58279	15-19	7
58279	25+	8
58280	0-4	3
58280	5-14	43
58280	15-19	10
58280	20-24	6
58280	25+	3
58281	5-14	8
58281	25+	3
58282	0-4	3
58282	5-14	17
58282	15-19	4
58283	0-4	4
58283	5-14	29
58283	15-19	12
58283	20-24	7
58283	25+	11
58286	5-14	12
58286	15-19	3
58286	20-24	6
58286	25+	6
58287	0-4	8
58287	5-14	42
58287	15-19	4
58287	25+	14
58288	5-14	28
58288	15-19	6
58289	5-14	39
58289	15-19	11
58289	25+	10
58290	5-14	7
58290	25+	3
58291	0-4	12
58291	5-14	62
58291	15-19	9
58291	25+	3
58292	5-14	5
58292	15-19	3
58293	5-14	18
58293	15-19	5
58294	5-14	11
58295	5-14	29
58295	15-19	8
58296	5-14	31
58296	15-19	11
58297	0-4	4
58297	5-14	17
58297	15-19	10
58298	5-14	11
58298	15-19	3
58299	0-4	3
58299	5-14	11
58300	0-4	3
58300	5-14	29
58300	15-19	3
58300	20-24	7
58300	25+	8
58301	20-24	3
58301	25+	12
58302	5-14	8
58302	15-19	4
58303	0-4	6
58303	5-14	30
58303	20-24	3
58303	25+	7
58304	0-4	6
58304	5-14	27
58304	15-19	6
58304	25+	9
58307	5-14	37
58307	15-19	11
58307	20-24	5
58307	25+	6
58308	0-4	4
58308	5-14	47
58308	15-19	16
58308	25+	17
58310	0-4	3
58310	5-14	35
58310	15-19	6
58310	20-24	7
58310	25+	8
58311	0-4	3
58311	5-14	45
58311	15-19	17
58311	20-24	3
58311	25+	11
58312	0-4	4
58312	5-14	23
58312	15-19	14
58312	20-24	4
58313	5-14	27
58313	15-19	4
58313	20-24	9
58313	25+	19
58314	0-4	4
58314	5-14	38
58314	15-19	13
58314	20-24	4
58314	25+	19
58315	0-4	6
58315	5-14	62
58315	15-19	20
58315	20-24	5
58315	25+	21
58316	5-14	12
58316	15-19	3
58316	20-24	5
58316	25+	10
58317	0-4	4
58317	5-14	42
58317	15-19	14
58317	20-24	4
58317	25+	14
58318	0-4	3
58318	5-14	24
58318	15-19	22
58318	20-24	4
58318	25+	15
58319	0-4	4
58319	5-14	26
58319	15-19	7
58319	25+	5
58320	0-4	6
58320	5-14	33
58320	15-19	20
58320	20-24	9
58320	25+	17
58321	0-4	5
58321	5-14	22
58321	15-19	5
58321	25+	6
58322	5-14	17
58322	15-19	8
58322	20-24	8
58322	25+	10
58323	0-4	6
