SA1_internal_2021	medianMortgageRepayment
2530	11544
2531	6504
2532	15216
2533	7200
2534	20004
2535	21000
2536	13860
2537	9960
2538	9804
2539	8448
2540	11292
2541	15600
2542	7152
2543	11652
2544	24000
2545	12216
2546	15348
2547	21324
2548	8808
2549	7200
2550	12996
2551	15600
2552	10560
2553	9348
2554	9360
2555	10404
2556	12348
2557	
2558	7800
2559	
2560	9000
2561	10608
2562	16800
2563	
2564	13968
2565	9264
2566	10404
2567	11316
2568	3900
2569	36000
2570	10404
2571	7152
2572	12000
2573	7200
2574	10404
2575	9228
2576	7800
2577	
2578	
2579	12996
2580	
2581	19200
2582	12000
2583	12096
2584	11388
2585	15060
2586	11280
2587	9300
2588	11556
2589	10404
2590	10908
2591	8424
2592	12480
2593	
2594	15600
2595	10404
2596	12996
2597	10668
2598	15060
2599	13560
2600	13968
2601	12000
2602	16200
2603	10920
2604	10404
2605	8796
2606	10608
2607	11856
2608	12996
2609	10404
2610	10272
2611	10572
2612	10128
2613	12060
2614	11436
2615	10404
2616	10404
2617	9360
2618	7800
2619	12000
2620	10404
2621	9480
2622	9840
2623	10728
2624	9456
2625	9360
2626	7800
2627	8580
2628	9432
2629	9636
2630	9360
2631	10404
2632	8976
2633	10404
2634	10404
2635	9108
2636	5196
2637	7800
2638	15600
2639	16488
2640	15600
2641	11964
2642	
2643	5856
2644	2400
2645	
2646	
2647	30000
2648	9132
2649	6504
2650	11964
2651	10404
2652	7752
2653	10404
2654	10128
2655	11436
2656	6504
2657	5928
2658	12996
2659	10404
2660	13296
2661	11400
2662	12000
2663	16800
2664	5412
2665	9768
2666	12000
2667	10404
2668	16284
2669	2760
2670	16800
2671	14400
2672	36000
2673	7128
2674	11316
2675	11388
2676	10404
2677	20796
2678	15888
2679	18552
2680	19224
2681	18204
2682	17136
2683	18516
2684	15600
2685	10404
2686	10656
2687	12996
2688	14556
2689	15552
2690	15996
2691	24000
2692	25608
2693	16380
2694	15024
2695	23964
2696	27180
2697	16068
2698	16596
2699	14760
2700	15960
2701	25080
2702	28704
2703	15084
2704	20796
2705	12000
2706	18000
2707	15732
2708	21732
2709	18960
2710	18204
2711	15600
2712	15600
2713	16896
2714	15600
2715	14352
2716	15600
2717	17916
2718	15600
2719	16968
2720	20796
2721	15600
2722	15960
2723	18204
2724	16644
2725	15312
2726	15996
2727	16116
2728	16800
2729	16164
2730	19428
2731	19200
2732	15600
2733	18720
2734	17808
2735	19668
2736	17196
2737	12996
2738	12000
2739	18384
2740	22680
2741	25428
2742	21036
2743	26004
2744	21684
2745	21396
2746	28596
2747	23484
2748	20796
2749	11184
2750	17160
2751	12000
2752	11436
2753	18204
2754	13776
2755	14460
2756	12996
2757	18204
2758	15600
2759	22884
2760	21648
2761	28596
2762	26004
2763	14484
2764	
2765	16644
2766	
2767	31200
2768	25224
2769	19236
2770	21600
2771	28800
2772	23400
2773	24000
2774	22908
2775	20880
2776	23400
2777	24444
2778	27060
2779	25008
2780	24000
2781	26004
2782	23700
2783	15864
2784	18108
2785	19608
2786	20796
2787	14304
2788	20796
2789	15348
2790	20796
2791	17292
2792	12996
2793	12996
2794	20004
2795	
2796	5196
2797	12996
2798	18000
2799	18000
2800	11568
2801	8508
2802	8292
2803	10404
2804	9672
2805	18552
2806	20796
2807	18000
2808	11940
2809	24024
2810	9492
2811	12252
2812	12504
2813	18204
2814	11652
2815	12996
2816	15240
2817	12000
2818	16848
2819	12120
2820	16800
2821	19800
2822	18204
2823	15840
2824	13704
2825	17676
2826	18072
2827	19488
2828	12996
2829	36000
2830	7200
2831	11184
2832	10404
2833	9708
2834	12300
2835	10404
2836	15600
2837	18204
2838	8064
2839	14400
2840	24000
2841	21324
2842	24708
2843	15600
2844	18204
2845	15468
2846	10764
2847	12000
2848	15600
2849	10404
2850	10548
2851	20796
2852	18204
2853	26004
2854	26256
2855	28080
2856	26004
2857	33444
2858	31908
2859	18204
2860	20796
2861	20796
2862	19560
2863	19896
2864	28596
2865	34452
2866	29388
2867	20796
2868	20280
2869	16800
2870	20544
2871	20796
2872	24180
2873	26004
2874	26004
2875	26004
2876	28212
2877	26004
2878	26004
2879	30000
2880	15600
2881	16800
2882	15600
2883	15336
2884	17736
2885	17352
2886	18108
2887	17676
2888	17580
2889	17160
2890	15600
2891	18588
2892	18108
2893	43308
2894	17544
2895	16644
2896	16980
2897	17208
2898	26004
2899	15348
2900	13884
2901	26004
2902	25488
2903	26400
2904	16128
2905	18000
2906	18108
2907	16644
2908	17316
2909	16896
2910	18468
2911	18132
2912	15600
2913	16512
2914	17424
2915	18204
2916	18108
2917	22476
2918	16644
2919	18000
2920	12996
2921	18204
2922	16128
2923	20496
2924	20796
2925	23400
2926	15996
2927	20796
2928	17160
2929	
2930	10404
2931	21060
2932	24000
2933	18204
2934	20796
2935	20796
2936	20796
2937	17556
2938	18588
2939	22296
2940	27564
2941	17232
2942	18204
2943	16644
2944	22800
2945	37380
2946	28704
2947	24000
2948	29400
2949	27924
2950	20796
2951	21576
2952	22104
2953	18108
2954	20088
2955	46800
2956	32496
2957	27480
2958	24000
2959	26004
2960	20796
2961	20928
2962	24348
2963	20004
2964	19248
2965	20280
2966	20076
2967	15600
2968	12000
2969	14556
2970	13392
2971	31200
2972	21360
2973	29340
2974	28596
2975	25032
2976	22104
2977	28800
2978	21204
2979	22296
2980	25308
2981	27300
2982	17292
2983	16116
2984	28164
2985	25008
2986	24048
2987	26004
2988	12996
2989	19764
2990	18204
2991	18204
2992	16644
2993	13284
2994	16272
2995	17580
2996	15756
2997	16380
2998	15600
2999	15648
3000	15600
3001	29016
3002	18468
3003	16800
3004	18204
3005	17160
3006	19500
3007	20796
3008	15600
3009	12996
3010	15672
3011	15960
3012	13368
3013	20796
3014	18144
3015	15384
3016	16788
3017	18720
3018	18108
3019	18204
3020	15960
3021	16896
3022	17244
3023	17688
3024	
3025	20904
3026	41604
3027	18792
3028	26004
3029	30420
3030	18204
3031	15600
3032	
3033	25872
3034	21408
3035	26004
3036	25476
3037	21732
3038	23796
3039	21600
3040	25200
3041	24000
3042	24864
3043	36000
3044	24000
3045	
3046	20796
3047	21060
3048	22164
3049	25344
3050	17556
3051	20796
3052	21456
3053	15348
3054	20544
3055	26004
3056	26004
3057	20796
3058	20796
3059	20796
3060	20796
3061	24696
3062	18204
3063	19788
3064	28704
3065	20796
3066	15600
3067	22356
3068	26004
3069	25200
3070	28596
3071	19824
3072	20796
3073	18204
3074	17160
3075	26004
3076	20796
3077	19452
3078	18780
3079	19560
3080	23796
3081	18984
3082	20796
3083	17424
3084	19764
3085	20796
3086	23136
3087	21516
3088	21204
3089	23400
3090	20796
3091	24300
3092	26004
3093	18000
3094	26856
3095	26520
3096	18720
3097	25104
3098	18204
3099	32304
3100	18204
3101	26004
3102	27180
3103	29400
3104	31200
3105	31200
3106	28104
3107	26004
3108	15996
3109	15600
3110	18720
3111	16128
3112	15600
3113	17424
3114	17472
3115	22692
3116	31200
3117	23148
3118	23016
3119	20796
3120	23700
3121	23472
3122	23088
3123	24000
3124	24000
3125	31200
3126	23976
3127	8844
3128	21960
3129	26004
3130	23040
3131	26004
3132	24300
3133	27360
3134	22020
3135	23400
3136	21804
3137	26004
3138	20796
3139	25788
3140	27600
3141	21216
3142	23400
3143	30000
3144	26004
3145	12996
3146	26004
3147	17160
3148	17808
3149	17160
3150	24000
3151	20040
3152	22356
3153	20796
3154	20796
3155	26004
3156	20796
3157	20796
3158	21060
3159	20796
3160	16980
3161	18204
3162	26004
3163	24000
3164	23400
3165	26004
3166	51996
3167	20796
3168	38700
3169	19500
3170	18204
3171	18108
3172	26004
3173	24720
3174	23400
3175	26004
3176	20796
3177	19068
3178	25044
3179	18528
3180	15948
3181	20796
3182	21360
3183	19200
3184	12996
3185	23400
3186	16380
3187	21060
3188	27936
3189	18720
3190	23400
3191	18108
3192	20796
3193	18204
3194	22104
3195	26004
3196	26004
3197	18204
3198	16920
3199	29148
3200	21972
3201	23532
3202	17676
3203	16308
3204	21468
3205	20400
3206	23844
3207	33000
3208	16392
3209	20400
3210	23076
3211	26400
3212	21732
3213	26004
3214	23640
3215	24804
3216	18600
3217	21900
3218	18072
3219	20796
3220	25872
3221	22248
3222	21840
3223	21600
3224	23748
3225	23400
3226	32556
3227	24000
3228	28284
3229	19860
3230	20400
3231	18840
3232	21840
3233	17160
3234	18312
3235	24228
3236	18204
3237	17916
3238	17280
3239	17064
3240	20016
3241	18000
3242	19224
3243	
3244	17244
3245	20796
3246	17760
3247	26004
3248	16644
3249	24828
3250	18108
3251	20796
3252	24000
3253	22356
3254	18588
3255	23244
3256	20460
3257	20796
3258	21252
3259	18204
3260	20412
3261	14556
3262	23088
3263	22440
3264	20796
3265	23700
3266	20796
3267	17736
3268	20304
3269	18204
3270	21600
3271	26136
3272	
3273	20796
3274	26004
3275	18360
3276	18492
3277	26004
3278	25008
3279	29088
3280	26700
3281	22356
3282	27840
3283	
3284	18636
3285	27000
3286	21216
3287	20796
3288	20796
3289	26004
3290	25200
3291	19320
3292	28404
3293	28176
3294	24216
3295	26004
3296	20640
3297	18204
3298	28584
3299	21804
3300	25200
3301	24708
3302	24000
3303	26004
3304	27036
3305	27192
3306	26004
3307	28596
3308	22488
3309	15720
3310	28344
3311	
3312	30000
3313	29880
3314	18828
3315	25356
3316	20796
3317	25200
3318	25608
3319	25224
3320	22104
3321	
3322	9672
3323	21696
3324	20796
3325	23400
3326	20328
3327	20028
3328	20904
3329	21000
3330	
3331	25200
3332	
3333	
3334	26004
3335	23760
3336	13860
3337	19236
3338	18204
3339	
3340	17676
3341	16776
3342	18204
3343	20796
3344	18204
3345	21900
3346	20148
3347	19920
3348	16800
3349	19200
3350	15132
3351	
3352	18600
3353	21204
3354	23664
3355	24408
3356	25896
3357	18456
3358	20184
3359	22728
3360	20796
3361	19764
3362	17400
3363	
3364	
3365	30408
3366	10404
3367	24600
3368	16128
3369	
3370	20796
3371	25272
3372	24000
3373	19200
3374	24000
3375	18204
3376	18000
3377	25008
3378	26004
3379	26004
3380	22884
3381	19500
3382	26004
3383	19200
3384	23400
3385	23556
3386	28704
3387	20796
3388	24000
3389	21216
3390	19728
3391	20328
3392	23820
3393	25200
3394	20880
3395	21576
3396	19848
3397	8316
3398	23400
3399	18708
3400	21600
3401	22488
3402	21600
3403	20808
3404	23400
3405	24000
3406	22752
3407	26208
3408	19236
3409	13440
3410	15600
3411	27564
3412	20796
3413	15600
3414	18204
3415	18792
3416	13152
3417	16236
3418	16872
3419	15600
3420	18204
3421	15600
3422	15732
3423	16644
3424	15600
3425	19224
3426	21468
3427	20676
3428	17784
3429	14556
3430	18876
3431	16644
3432	15600
3433	15600
3434	20796
3435	18000
3436	20796
3437	19704
3438	24000
3439	
3440	20844
3441	18204
3442	21948
3443	18876
3444	26004
3445	26004
3446	25380
3447	30000
3448	25200
3449	26004
3450	30000
3451	25224
3452	19764
3453	26004
3454	26004
3455	26004
3456	25512
3457	23628
3458	24000
3459	20796
3460	15600
3461	17160
3462	14400
3463	18204
3464	15996
3465	23400
3466	26004
3467	18408
3468	18828
3469	23400
3470	11976
3471	
3472	
3473	25008
3474	22620
3475	36396
3476	8196
3477	17364
3478	14304
3479	10440
3480	20796
3481	27600
3482	
3483	24960
3484	20796
3485	
3486	
3487	18984
3488	27300
3489	24888
3490	
3491	17472
3492	26004
3493	20796
3494	25800
3495	22500
3496	23148
3497	26520
3498	20796
3499	20016
3500	22800
3501	18108
3502	20016
3503	20400
3504	18720
3505	19200
3506	19872
3507	26004
3508	26004
3509	
3510	23400
3511	22908
3512	27768
3513	24000
3514	29124
3515	26964
3516	16800
3517	27600
3518	16848
3519	28596
3520	19212
3521	12528
3522	15804
3523	19020
3524	12996
3525	18720
3526	18000
3527	17940
3528	18204
3529	17688
3530	18204
3531	20796
3532	15600
3533	20796
3534	12996
3535	21036
3536	19584
3537	19524
3538	11112
3539	13572
3540	13776
3541	15396
3542	15600
3543	18000
3544	24000
3545	14304
3546	15600
3547	18204
3548	15516
3549	20796
3550	15084
3551	
3552	18000
3553	19632
3554	23400
3555	30000
3556	18648
3557	43200
3558	
3559	21600
3560	21708
3561	17304
3562	23616
3563	20592
3564	27600
3565	15600
3566	17064
3567	24000
3568	21744
3569	15252
3570	15600
3571	15600
3572	16776
3573	26004
3574	26004
3575	21600
3576	17676
3577	19452
3578	24000
3579	16248
3580	18936
3581	17604
3582	18708
3583	18840
3584	17160
3585	15600
3586	24000
3587	28404
3588	36000
3589	18204
3590	18204
3591	20928
3592	19200
3593	17040
3594	24000
3595	14820
3596	11160
3597	14304
3598	13656
3599	19500
3600	9708
3601	28596
3602	11964
3603	12996
3604	20796
3605	23400
3606	20628
3607	21996
3608	23148
3609	22152
3610	22824
3611	18204
3612	21444
3613	20796
3614	21600
3615	27564
3616	27036
3617	31200
3618	25200
3619	22320
3620	20796
3621	22236
3622	24000
3623	20796
3624	26004
3625	20796
3626	18132
3627	17244
3628	20472
3629	18204
3630	26004
3631	28596
3632	20796
3633	21324
3634	19524
3635	23700
3636	19236
3637	21600
3638	21456
3639	26004
3640	22716
3641	20400
3642	24468
3643	23424
3644	20280
3645	22884
3646	23016
3647	23400
3648	24000
3649	24000
3650	24828
3651	24120
3652	20796
3653	20796
3654	23400
3655	26004
3656	20796
3657	20796
3658	23400
3659	20796
3660	20796
3661	31200
3662	35100
3663	26004
3664	26004
3665	26004
3666	6756
3667	28080
3668	20796
3669	19788
3670	25608
3671	24000
3672	25224
3673	22104
3674	26988
3675	25236
3676	26004
3677	26004
3678	25812
3679	24060
3680	17676
3681	25200
3682	26004
3683	20796
3684	27600
3685	31200
3686	26004
3687	31200
3688	27108
3689	30000
3690	28596
3691	35100
3692	31200
3693	24576
3694	33804
3695	
3696	
3697	26004
3698	24000
3699	25296
3700	24960
3701	23400
3702	24000
3703	24624
3704	29304
3705	31200
3706	30600
3707	30156
3708	25356
3709	27348
3710	22800
3711	26004
3712	20388
3713	30000
3714	25428
3715	23796
3716	24168
3717	31200
3718	23964
3719	26004
3720	25356
3721	21720
3722	21600
3723	36216
3724	25008
3725	24000
3726	26004
3727	24000
3728	24000
3729	19248
3730	20796
3731	21864
3732	25932
3733	
3734	22680
3735	24696
3736	29496
3737	23400
3738	26004
3739	
3740	28308
3741	34800
3742	18720
3743	20796
3744	19356
3745	19584
3746	18720
3747	23400
3748	30000
3749	20796
3750	15996
3751	20796
3752	23400
3753	20604
3754	26208
3755	21168
3756	19200
3757	23400
3758	20796
3759	16800
3760	24228
3761	20796
3762	21108
3763	20796
3764	
3765	24000
3766	23400
3767	20400
3768	23700
3769	25008
3770	21216
3771	19764
3772	18204
3773	21204
3774	26004
3775	21600
3776	19080
3777	90996
3778	20904
3779	18336
3780	24708
3781	29304
3782	26004
3783	17112
3784	19632
3785	21408
3786	21000
3787	9312
3788	
3789	23724
3790	20796
3791	
3792	19920
3793	24960
3794	30300
3795	20796
3796	
3797	26004
3798	
3799	13200
3800	23880
3801	25200
3802	18888
3803	17472
3804	15792
3805	21252
3806	24000
3807	
3808	39000
3809	23400
3810	19200
3811	18984
3812	21840
3813	26004
3814	22752
3815	25356
3816	21600
3817	40308
3818	28596
3819	22776
3820	16248
3821	23400
3822	26520
3823	9336
3824	9360
3825	19140
3826	26004
3827	20796
3828	23400
3829	22056
3830	23688
3831	26004
3832	26784
3833	23400
3834	26004
3835	24696
3836	26004
3837	
3838	22992
3839	23916
3840	23400
3841	21468
3842	22752
3843	25584
3844	24600
3845	23796
3846	23052
3847	23592
3848	24000
3849	24000
3850	22584
3851	26400
3852	19200
3853	27432
3854	26004
3855	28704
3856	29196
3857	26124
3858	30000
3859	28200
3860	27036
3861	36000
3862	26004
3863	29952
3864	26832
3865	26004
3866	28344
3867	28800
3868	30684
3869	24576
3870	25224
3871	23712
3872	
3873	24960
3874	26004
3875	24768
3876	20796
3877	20280
3878	21840
3879	19236
3880	20796
3881	24000
3882	23868
3883	18204
3884	20796
3885	22236
3886	20796
3887	23700
3888	
3889	
3890	12996
3891	19764
3892	24000
3893	34800
3894	19656
3895	28596
3896	12996
3897	28596
3898	23064
3899	27768
3900	26004
3901	22104
3902	27084
3903	26004
3904	26004
3905	22884
3906	25908
3907	24780
3908	28368
3909	27096
3910	28596
3911	36000
3912	51996
3913	24228
3914	
3915	36924
3916	51996
3917	22800
3918	26004
3919	26004
3920	24000
3921	33708
3922	27600
3923	26520
3924	31200
3925	
3926	31200
3927	26004
3928	26004
3929	31200
3930	26580
3931	26004
3932	
3933	30960
3934	26004
3935	26004
3936	27648
3937	31200
3938	31380
3939	30156
3940	26004
3941	27852
3942	26004
3943	24900
3944	24000
3945	25608
3946	30432
3947	26004
3948	25800
3949	25560
3950	30084
3951	36000
3952	30120
3953	19404
3954	23400
3955	26208
3956	26004
3957	26004
3958	
3959	25200
3960	28608
3961	27504
3962	27300
3963	
3964	22764
3965	25740
3966	23400
3967	26004
3968	26400
3969	21204
3970	26004
3971	26004
3972	25476
3973	26508
3974	20544
3975	26004
3976	24960
3977	24600
3978	24000
3979	28800
3980	27660
3981	28596
3982	26808
3983	30204
3984	26004
3985	33048
3986	26004
3987	28392
3988	30000
3989	32112
3990	26004
3991	30000
3992	28080
3993	27984
3994	
3995	28056
3996	26004
3997	31200
3998	21804
3999	35604
4000	30000
4001	25296
4002	24576
4003	20616
4004	21348
4005	22884
4006	26004
4007	24180
4008	20796
4009	26004
4010	22368
4011	24228
4012	20796
4013	29124
4014	23400
4015	23400
4016	22104
4017	23868
4018	24696
4019	21576
4020	21852
4021	4200
4022	19140
4023	26100
4024	23400
4025	22104
4026	24000
4027	17556
4028	20796
4029	22704
4030	18204
4031	24000
4032	26004
4033	20796
4034	21060
4035	20796
4036	20796
4037	18204
4038	
4039	23664
4040	9468
4041	16800
4042	22356
4043	22104
4044	23976
4045	22104
4046	23400
4047	30600
4048	26304
4049	26004
4050	19656
4051	21720
4052	20796
4053	18204
4054	20796
4055	23400
4056	28704
4057	18204
4058	21600
4059	19236
4060	25008
4061	16500
4062	19896
4063	21924
4064	19200
4065	21324
4066	20688
4067	24960
4068	22560
4069	20796
4070	22884
4071	19500
4072	24552
4073	23400
4074	24780
4075	21876
4076	25176
4077	30960
4078	28596
4079	16008
4080	26304
4081	25008
4082	27108
4083	30600
4084	30120
4085	27564
4086	30000
4087	31200
4088	7956
4089	24432
4090	24000
4091	15912
4092	25008
4093	26004
4094	
4095	33600
4096	24000
4097	27036
4098	33804
4099	27948
4100	33708
4101	26004
4102	26004
4103	27024
4104	24480
4105	21324
4106	30000
4107	26400
4108	24000
4109	29304
4110	26004
4111	22560
4112	20340
4113	25380
4114	35424
4115	29940
4116	31512
4117	26004
4118	26976
4119	29760
4120	27588
4121	30000
4122	24444
4123	31200
4124	27600
4125	23028
4126	26832
4127	31200
4128	26808
4129	28596
4130	
4131	28800
4132	30000
4133	22356
4134	26004
4135	24900
4136	27816
4137	26460
4138	26004
4139	24960
4140	22992
4141	27600
4142	26004
4143	27300
4144	26076
4145	26004
4146	23748
4147	29748
4148	26004
4149	28308
4150	26400
4151	20796
4152	20016
4153	23400
4154	24000
4155	23484
4156	21708
4157	25464
4158	31200
4159	24696
4160	31200
4161	22356
4162	26004
4163	24180
4164	28680
4165	31836
4166	23760
4167	27240
4168	29328
4169	27300
4170	24348
4171	27408
4172	26400
4173	24000
4174	22884
4175	23400
4176	30000
4177	31980
4178	30276
4179	26004
4180	26004
4181	25800
4182	26208
4183	26400
4184	26400
4185	29952
4186	28800
4187	27960
4188	27600
4189	28800
4190	26004
4191	24864
4192	28596
4193	29532
4194	26004
4195	26724
4196	6912
4197	26004
4198	24000
4199	26220
4200	24828
4201	26004
4202	24000
4203	36000
4204	30000
4205	26328
4206	24000
4207	28596
4208	24696
4209	
4210	24000
4211	35808
4212	60000
4213	27600
4214	27720
4215	26004
4216	24000
4217	32088
4218	30000
4219	24000
4220	31200
4221	26004
4222	31800
4223	13224
4224	30312
4225	29400
4226	39000
4227	31020
4228	33804
4229	28800
4230	48852
4231	31200
4232	15912
4233	36360
4234	36204
4235	36396
4236	26004
4237	34068
4238	31500
4239	31200
4240	28596
4241	28596
4242	34968
4243	31200
4244	39000
4245	24696
4246	
4247	26784
4248	35424
4249	32400
4250	31200
4251	31200
4252	
4253	39000
4254	38400
4255	30000
4256	37200
4257	
4258	36000
4259	28704
4260	32400
4261	36204
4262	24228
4263	33804
4264	30156
4265	20796
4266	31200
4267	31800
4268	28200
4269	30000
4270	30000
4271	32316
4272	31200
4273	24000
4274	28596
4275	28800
4276	31200
4277	28596
4278	24000
4279	25008
4280	26004
